feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.4661591518496142,0.07543596636610402,82.3275418981587,0.39405570171817556
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.1879076199150767,0.025074167589807562,10.551359606510532,0.39405570171817556
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.0841216266268755,0.007415353203366881,4.7235845657877915,0.39405570171817556
CT_Area_Deri,Area-Derived Diameter,Patient,0.022125934504589162,0.002621748583828543,1.242412051696091,0.39405570171817556
BMI,BMI,Patient,0.003059222884550883,0.0007866750218751528,0.17178101018974656,0.39405570171817556
CT_AnnMean,Mean Annulus Diameter,Patient,0.0026322111047801357,0.0021992464643043838,0.1478035107854463,0.39405570171817556
model4,Model Size:29mm,Procedural,0.0024535983592551157,0.000606374837096644,0.1377740755278853,0.39405570171817556
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.002401769855755698,0.0027538365541780927,0.1348638094166079,0.39405570171817556
CABGPRE,CABG,Patient,0.0013890641049311037,0.0012748264599237444,0.07799851274923095,0.39405570171817556
NTPROBNPPRE,NT-proBNP,Patient,0.0010359853884193472,0.0006023941945318945,0.05817249127652845,0.39405570171817556
model2,Model Size: 23mm,Procedural,0.0009927479666123951,0.0007588741596332655,0.05574463025551338,0.39405570171817556
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.0008572566098630441,0.0007928850519857583,0.04813654055014371,0.39405570171817556
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.0007385009900822026,0.0007514980160923754,0.0414681933582204,0.39405570171817556
AFPRE,AF,Patient,0.0006798380371074942,0.000298907969737615,0.03817416029721039,0.39405570171817556
nyha3,NYHA Class:3,Patient,-0.0005255733462882217,0.0002487056637380254,0.029511913241146704,0.39405570171817556
SEX,Sex,Patient,0.0003479245093725214,0.00015270819194131887,0.019536603230711613,0.39405570171817556
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.00034283626449771454,0.0001491004445602682,0.01925088889158936,0.39405570171817556
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.00032471620741362226,0.0005174230588825199,0.01823341424914983,0.39405570171817556
LVEFPRE,LVEF,Patient,0.0003083181797954304,0.00010438341665344949,0.017312634738903095,0.39405570171817556
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0002565169718295679,3.5299091463015386e-05,0.01440390132220359,0.39405570171817556
brand2,Brand: Sapien 3,Procedural,0.0002522199459700558,0.00023287022793439538,0.014162615390836472,0.39405570171817556
AGE,Age,Patient,0.00023890963107991992,0.00027580605108808355,0.013415216648064962,0.39405570171817556
model7,Model Size:25mm,Procedural,0.00023556351134497168,0.00010483838773236763,0.01322732585031106,0.39405570171817556
PREDILATION,Predilation,Procedural,-0.00018614602350909283,0.0007889909846233651,0.010452442717618677,0.39405570171817556
brand8,Brand: Evolut R,Procedural,0.00016451721120378516,0.00011486416224036543,0.009237944994758048,0.39405570171817556
model8,Model Size:27mm,Procedural,0.00016350821984039142,0.00018667868413066026,0.00918128826779912,0.39405570171817556
nyha2,NYHA Class:2,Patient,0.00014642663572820292,0.00015720832791796165,0.008222125799039134,0.39405570171817556
QRSADM,QRS,Electrocardiographic,0.00013117641719087025,0.00032767701334023583,0.007365797886749084,0.39405570171817556
ECC_INDEX,Eccentricity Index,Patient,-0.00013058492961961487,0.00018773406998869396,0.007332584768143689,0.39405570171817556
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.00011125702441409092,8.508681354903008e-05,0.006247287224828536,0.39405570171817556
CT_AnnScTot,Total Annular Calcification,Radiomics,9.594734514573044e-05,0.00012737602538966363,0.0053876204827676445,0.39405570171817556
model3,Model Size:26mm,Procedural,-8.42615518797274e-05,0.00028351649019761735,0.004731441626941242,0.39405570171817556
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,8.313864332436527e-05,7.193643198507659e-05,0.004668388239440471,0.39405570171817556
PQADM,PQ Interval,Electrocardiographic,8.226933650786749e-05,0.0014267429212742792,0.004619575057551391,0.39405570171817556
CT_AnnScRCC,RCC Annular Calcification,Radiomics,7.136766686383078e-05,0.0001852542210180743,0.004007426190051516,0.39405570171817556
nyha4,NYHA Class:4,Patient,-3.381091703149597e-05,0.00014841381887818137,0.0018985453830261713,0.39405570171817556
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,1.3854597909856991e-05,5.391920705864293e-05,0.0007779612387011092,0.39405570171817556
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.39405570171817556
