feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,2.255294013854312,0.0948053383095479,95.06858059863298,0.27400347216764054
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.04052786750230666,0.01108947658539998,1.7083922603727757,0.27400347216764054
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.026189566076737492,0.015086120425432618,1.103982389043125,0.27400347216764054
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.021787071366029552,0.016956569174400082,0.918401741611393,0.27400347216764054
model4,Model Size:29mm,Procedural,0.00698985313245537,0.003379864040883012,0.29464691158372713,0.27400347216764054
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.005512027042377465,0.0065248037567220704,0.23235134041106772,0.27400347216764054
AFPRE,AF,Patient,0.002673243041467532,0.001819210395538722,0.1126866031596304,0.27400347216764054
CT_AnnMean,Mean Annulus Diameter,Patient,0.0023629384306251165,0.001247016014755472,0.09960617163949188,0.27400347216764054
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.0013920153645619049,0.0020453302494379097,0.058678347065810835,0.27400347216764054
model8,Model Size:27mm,Procedural,0.0012407427659045568,0.001253542724079277,0.05230167460116705,0.27400347216764054
QRSADM,QRS,Electrocardiographic,-0.0011812231324120127,0.0013955234235247887,0.049792712559354725,0.27400347216764054
LVEFPRE,LVEF,Patient,-0.000876840525630762,0.0007075127143630057,0.03696191435395736,0.27400347216764054
BMI,BMI,Patient,0.0007900874658154034,0.0010361995224949113,0.033304967539675066,0.27400347216764054
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.0007566217935831121,0.0002689911534032532,0.03189427166660539,0.27400347216764054
model2,Model Size: 23mm,Procedural,0.0006430320245872534,0.0002882146332456893,0.027106063103719328,0.27400347216764054
AGE,Age,Patient,-0.0006196798713918427,0.0001553755393860881,0.02612168765441131,0.27400347216764054
brand2,Brand: Sapien 3,Procedural,-0.0006167755029942379,0.0013548286494523868,0.025999258304003053,0.27400347216764054
PQADM,PQ Interval,Electrocardiographic,0.0005327564969526466,0.00022786457346236571,0.022457561479281185,0.27400347216764054
CABGPRE,CABG,Patient,-0.00040839160007275497,0.0017324295578441185,0.01721514335107415,0.27400347216764054
model3,Model Size:26mm,Procedural,0.0003208396190538365,0.0014199976446132502,0.013524519196114318,0.27400347216764054
nyha3,NYHA Class:3,Patient,0.00018228851997366126,0.00030444276618147236,0.007684102714264115,0.27400347216764054
ECC_INDEX,Eccentricity Index,Patient,0.00017304365393323585,0.0003189552043462855,0.00729439907168418,0.27400347216764054
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.00016287835860880894,0.0002586092638667685,0.0068658960951664535,0.27400347216764054
brand8,Brand: Evolut R,Procedural,-0.00015238582990564353,0.000541432947077353,0.00642359907997791,0.27400347216764054
nyha4,NYHA Class:4,Patient,-0.00013531186969377717,0.00037237358142098634,0.005703871562160569,0.27400347216764054
PREDILATION,Predilation,Procedural,-0.00012043510705377347,8.236197763124772e-05,0.005076763655430993,0.27400347216764054
CT_AnnScTot,Total Annular Calcification,Radiomics,0.00011168205815184073,0.00011694570836398907,0.004707791836277784,0.27400347216764054
SEX,Sex,Patient,0.00010421111253902104,0.0005910634368696687,0.004392865183354812,0.27400347216764054
CT_AnnScLCC,LCC Annular Calcification,Radiomics,9.970649783030971e-05,0.00012679484432908398,0.0042029798185774575,0.27400347216764054
CT_LVOTScTot,Total LVOT Calcification,Radiomics,8.387730804082505e-05,0.00010794938429404414,0.0035357237552578608,0.27400347216764054
nyha2,NYHA Class:2,Patient,-7.787843138585826e-05,0.00012155103634614688,0.003282849990120998,0.27400347216764054
CT_AnnScRCC,RCC Annular Calcification,Radiomics,7.003607993506522e-05,0.00010136774935009796,0.002952267273897513,0.27400347216764054
model7,Model Size:25mm,Procedural,6.0549997240666455e-05,0.00027947320010541376,0.002552395500347014,0.27400347216764054
CT_Area_Deri,Area-Derived Diameter,Patient,-1.3062627498383605e-05,0.0001421760116074648,0.0005506357253339573,0.27400347216764054
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,1.1564049291645784e-05,0.0001564883838992461,0.00048746537940325927,0.27400347216764054
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,6.648460946645507e-06,0.00014058981925567227,0.00028025602936037497,0.27400347216764054
NTPROBNPPRE,NT-proBNP,Patient,0.0,0.0,0.0,0.27400347216764054
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.27400347216764054
