epoch,train_loss,validation_loss
1,0.7721543908119202,0.6872833680248518
2,0.6940519213676453,0.6905983694353646
3,0.6933507323265076,0.6935026443194847
4,0.6626885533332825,0.6957285247535914
5,0.6769706606864929,0.69750273725083
6,0.6372350454330444,0.6990486009711444
7,0.6725673675537109,0.7010880977314434
8,0.6271705627441406,0.7026767609327458
9,0.6135167479515076,0.7038855410498375
10,0.5920423865318298,0.7047463025598832
11,0.6096276044845581,0.7056169783645456
12,0.582420825958252,0.7062481749164133
13,0.5426641702651978,0.7067183718349108
14,0.5983459949493408,0.7070535192155204
15,0.5650610327720642,0.7081483726895608
16,0.46323883533477783,0.7094827737785313
