epoch,train_loss,validation_loss
1,1.4836114645004272,0.6651237297733226
2,1.2869393825531006,0.6633425755747542
3,1.277529001235962,0.6622719699642126
4,1.2969942092895508,0.6618334758846048
5,1.0239962339401245,0.6619526994488715
6,1.0268943309783936,0.6625731412018827
7,0.96714186668396,0.6634327302468631
8,1.0775878429412842,0.6645019681149762
9,0.8590258359909058,0.665606790030282
10,0.8384299874305725,0.6667563448823566
11,0.8150373697280884,0.6678984189019862
12,0.8266050219535828,0.6690400156317092
13,0.7789211869239807,0.6701603247197543
14,0.778141975402832,0.6712475784705334
15,0.7895861864089966,0.6722838007818601
16,0.7617167234420776,0.6732692176890609
17,0.7589737176895142,0.6742092253734053
18,0.7326750755310059,0.6750915742297657
19,0.7485381364822388,0.6759334539569037
