epoch,train_loss,validation_loss
1,0.7555344581604004,0.5040358086492602
2,0.7245131373405457,0.508845360573346
3,0.724139928817749,0.512334976393212
4,0.6960560083389282,0.5164419364632163
5,0.6842458367347717,0.518297023024813
6,0.6781691670417785,0.5177531425247621
7,0.6419596433639526,0.5167485101957936
8,0.6345970749855041,0.5149095903901525
9,0.6333445191383362,0.5130154926801639
10,0.6211293399333954,0.512248388146501
11,0.6087594389915466,0.5125455264420073
12,0.5990827023983002,0.5128420371646233
13,0.6161582469940186,0.5171831046100253
14,0.5957551002502441,0.5225497359489732
15,0.6054059267044067,0.5277570858612968
16,0.6179208099842072,0.5337856337262241
