group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,0.4888289311616746,0.32968950769017935,0.04073574426347289,0.027474125640848283
Patient,97.94402780697577,1.9159784357594796,6.529601853798384,0.12773189571729845
Procedural,1.1265922520987168,1.215353828799981,0.1251769168998574,0.13503931431110902
Electrocardiographic,0.44055100976384765,0.3986670329576107,0.22027550488192382,0.19933351647880534
