group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,4.098507218745232,3.5793829178723264,0.3415422682287693,0.29828190982269387
Patient,95.63801501624933,3.639424846228264,6.375867667749956,0.24262832308188423
Procedural,0.19950268337377222,0.045337670212305,0.022166964819308025,0.005037518912478334
Electrocardiographic,0.06397508163165166,0.037334405058696694,0.03198754081582583,0.018667202529348347
