epoch,train_loss,validation_loss
1,0.7480544022151402,0.6786741057814377
2,0.6957514796938215,0.6819185777764175
3,0.6787384748458862,0.6838633009919438
4,0.681563743523189,0.6849700039432232
5,0.6779717803001404,0.6855117474483261
6,0.6781291280473981,0.6857830742271703
7,0.6737801262310573,0.6858636701833369
8,0.6736107042857579,0.6857752580170989
9,0.6708721603666034,0.6855003068085798
10,0.670866344656263,0.6852494406978514
11,0.6619200621332441,0.6852575058923264
12,0.6631726792880467,0.6850671959890321
13,0.6588584184646606,0.6847288204382791
14,0.6508740612438747,0.6840045214430024
15,0.631662803036826,0.6836598506509097
16,0.6126801158700671,0.6831010766017855
