epoch,train_loss,validation_loss
1,0.7446358927658626,0.2981409389949923
2,0.7012936898640224,0.2976698329112612
3,0.6575607444558825,0.29750059157338726
4,0.6466093105929238,0.2972639571408193
5,0.6260706441743034,0.29682131495954817
6,0.6201230244977134,0.296364009422088
7,0.6194097144263131,0.2957756991372919
8,0.58468411224229,0.2955458441000495
9,0.5498345983879906,0.29526803899833076
10,0.5171940795012883,0.2949731728865053
11,0.5033033873353686,0.29491242757184105
12,0.48071085874523434,0.29457320439453827
13,0.5061665092195783,0.29440219101854737
14,0.479112195117133,0.2945918433057505
15,0.4266711704965149,0.2948478513434117
16,0.4238962727997984,0.29450470557887504
17,0.40750082741890636,0.2940459142352224
18,0.40400609161172596,0.29433072704243995
19,0.3960404135286808,0.2947004884781298
20,0.3513803890507136,0.29414940559763897
21,0.38902116460459574,0.29439582942536163
22,0.35136041790246964,0.29427451380529096
23,0.3888939544558525,0.2943396982652839
24,0.3401116867150579,0.29366018272533645
25,0.3526530879150544,0.29332731728543576
26,0.28085553646087646,0.29329077000429343
27,0.328582078085414,0.2933559541675792
28,0.39931994141079485,0.292905555665805
29,0.333551550150982,0.2932030516138091
30,0.28046292192967875,0.29300036214603364
31,0.21643251167344196,0.293533541162911
32,0.3457909687422216,0.29788226567721926
33,0.30662829162819044,0.2932580645121141
34,0.3157455495425633,0.2925103149301311
35,0.4009008636432035,0.29118183334549375
36,0.3567000175161021,0.2911865668194138
37,0.34973343441795024,0.29101323594828543
38,0.28758848551660776,0.2908396163402337
39,0.24828227376565337,0.29213357968787285
40,0.234353694100199,0.29254139002690105
41,0.25338937159228536,0.2910013598637209
42,0.20506583220724547,0.2900263846628625
43,0.24587705402102852,0.29050892978596826
44,0.22634173854852893,0.29010103501771706
45,0.22389570573743964,0.28924186291964565
46,0.18463315751536616,0.28780767501037374
47,0.27308382717559915,0.28924027843748445
48,0.22333504200547136,0.29221981587535545
49,0.19482145360754138,0.29267736671532796
50,0.20501500424662872,0.29221790706663947
51,0.43048627041363424,0.28980205684530086
52,0.19075098168104887,0.290473111510771
53,0.3215358161500522,0.28921986388451504
54,0.2457767469542367,0.2872911194298297
55,0.20489460629011905,0.2891491192888159
56,0.22502375101404531,0.2892115708573825
57,0.17928096785077027,0.28833929615604015
58,0.16683933824034675,0.28863067624937105
59,0.1837703328180526,0.28895076286979754
60,0.15296562022662588,0.2890239706972303
61,0.14895185435722982,0.28806631621168133
62,0.23276832599991135,0.28841661603084573
63,0.10773506760597229,0.28783249762847696
64,0.1509150036477617,0.2916011350547197
65,0.13366340870769428,0.29498807354759027
66,0.18047497448112285,0.3023301405881254
67,0.17290704477844493,0.3061942078697183
68,0.1942112077127344,0.304576927772905
69,0.23779056314378977,0.28823828522929756
