feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
model4,Model Size:29mm,Procedural,0.035904815396628334,0.009148360505462092,21.44495194908243,0.7038063681967026
model7,Model Size:25mm,Procedural,0.023182655337991485,0.006529850860669539,13.846358052074875,0.7038063681967026
brand2,Brand: Sapien 3,Procedural,0.020065930625503346,0.03479273944838096,11.984824690616557,0.7038063681967026
CT_AnnMean,Mean Annulus Diameter,Patient,-0.014950979090511463,0.023378573434398944,8.929805783595889,0.7038063681967026
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.009132379762525655,0.0067373230953973705,5.45451753545365,0.7038063681967026
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.006696566428332007,0.0049483299842377785,3.999673684240805,0.7038063681967026
BMI,BMI,Patient,0.006037239265583527,0.00349730967707018,3.6058758282241503,0.7038063681967026
CT_Area_Deri,Area-Derived Diameter,Patient,0.005988563118719825,0.0003407840585952832,3.5768029136574713,0.7038063681967026
nyha4,NYHA Class:4,Patient,-0.0054684449993883,0.004025795492045352,3.266150764253603,0.7038063681967026
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.005390327211377932,0.004153868130881362,3.219493172737111,0.7038063681967026
PQADM,PQ Interval,Electrocardiographic,-0.005190707224832991,0.0016574800742418189,3.1002656827126187,0.7038063681967026
model2,Model Size: 23mm,Procedural,0.004369088019293499,0.005899294986907379,2.609535283778657,0.7038063681967026
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.003057241096702512,0.00570922987299702,1.8260054449883654,0.7038063681967026
PREDILATION,Predilation,Procedural,-0.002917355906481256,0.014696993497285447,1.7424558946134374,0.7038063681967026
AGE,Age,Patient,0.0019638350218590616,0.002374018043658637,1.17294427542573,0.7038063681967026
nyha2,NYHA Class:2,Patient,-0.0018549279537113162,0.0012528595780087223,1.1078970995095112,0.7038063681967026
DM,Diabetes Mellitus,Patient,0.001802955142619811,0.01102169368902006,1.0768551786918168,0.7038063681967026
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.0017923609934780815,0.0023751489942888918,1.0705275867859374,0.7038063681967026
model3,Model Size:26mm,Procedural,-0.00168708976214913,0.001001208089441555,1.0076519955168592,0.7038063681967026
model8,Model Size:27mm,Procedural,-0.0015392123889585551,0.007374754853930094,0.9193289355763755,0.7038063681967026
QRSADM,QRS,Electrocardiographic,-0.001240108796472783,0.002225386999817679,0.7406826426544059,0.7038063681967026
LVEFPRE,LVEF,Patient,0.001123972888376179,0.0034799255083878457,0.6713178808200196,0.7038063681967026
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0009331830762432825,0.0003884721163643171,0.5573644094439032,0.7038063681967026
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0008568273783573277,0.0006824025634154649,0.5117592655623747,0.7038063681967026
CT_AnnScTot,Total Annular Calcification,Radiomics,0.0008374857782177836,0.0008043488425808272,0.5002070634126363,0.7038063681967026
CABGPRE,CABG,Patient,0.0008014114641135217,0.0024938024175919405,0.4786608745792954,0.7038063681967026
ECC_INDEX,Eccentricity Index,Patient,0.00046881813069943323,0.0011927604236200355,0.28001208680917206,0.7038063681967026
AFPRE,AF,Patient,-0.0003878761015293275,0.002252492379372071,0.23166765425773367,0.7038063681967026
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0003491928837624947,0.000650789641302819,0.20856323951331135,0.7038063681967026
nyha3,NYHA Class:3,Patient,0.0003276071331551611,0.0013750107487500328,0.19567066843487557,0.7038063681967026
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.0003162944924391065,0.0005331391609821332,0.188913941408344,0.7038063681967026
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.00024856494952496533,0.0005128306637689614,0.14846096101331135,0.7038063681967026
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.00018629471558806454,0.00042193695584558186,0.1112686746895009,0.7038063681967026
SEX,Sex,Patient,-0.00013949986980430485,0.002122174579184038,0.08331940916029601,0.7038063681967026
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.00012566871741348518,0.0038190319778194713,0.0750584448538365,0.7038063681967026
NTPROBNPPRE,NT-proBNP,Patient,-9.233816994553834e-05,0.005184751361704845,0.05515103185112679,0.7038063681967026
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.7038063681967026
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.7038063681967026
