feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.6684885624756292,0.09119612436149237,81.35865856162816,0.3954944774799801
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.2667384510916589,0.044665084627149285,13.0066714604409,0.3954944774799801
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.07555627025452462,0.006233957088959285,3.6842666662977255,0.3954944774799801
CT_Area_Deri,Area-Derived Diameter,Patient,0.022354638557881678,0.0027083258372536815,1.0900544640238543,0.3954944774799801
CT_AnnMean,Mean Annulus Diameter,Patient,0.003804320287664864,0.0009104856676699399,0.185505853803371,0.3954944774799801
CABGPRE,CABG,Patient,0.0025778563908999243,0.00029262558447642524,0.12570115411336627,0.3954944774799801
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0017810242220103855,0.0007112569753646324,0.08684611020259775,0.3954944774799801
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.0011482211745566407,0.000990130045548262,0.055989436544519246,0.3954944774799801
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.0009196897905840329,0.0009567570927662689,0.04484581395255119,0.3954944774799801
NTPROBNPPRE,NT-proBNP,Patient,0.0008139254654214278,0.0005351694573717353,0.03968854538480151,0.3954944774799801
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.0007235376788564784,0.00069548926449201,0.03528106592664583,0.3954944774799801
BMI,BMI,Patient,0.0006808988886182754,0.00027204996333409377,0.03320191785545759,0.3954944774799801
model4,Model Size:29mm,Procedural,0.00056565030996929,0.0001856300918928163,0.02758217914648894,0.3954944774799801
LVEFPRE,LVEF,Patient,0.0005394487477313525,0.00016880392638737466,0.026304541406656518,0.3954944774799801
AGE,Age,Patient,0.0005224859634380241,0.00028961114430091817,0.025477403956263824,0.3954944774799801
PQADM,PQ Interval,Electrocardiographic,0.0004811578075818113,0.0007413867159336946,0.023462164896849245,0.3954944774799801
AFPRE,AF,Patient,0.0004041243816322759,0.00016780294196417603,0.01970586932454906,0.3954944774799801
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0003719916472816664,0.00012087489509050877,0.01813901641259155,0.3954944774799801
brand8,Brand: Evolut R,Procedural,0.00036418813958806197,0.0003923822136717041,0.01775850261567046,0.3954944774799801
brand2,Brand: Sapien 3,Procedural,0.00033562646887048687,0.00027359551959016816,0.016365781521788355,0.3954944774799801
model2,Model Size: 23mm,Procedural,0.00021801226502957683,0.000294882267265959,0.010630690453443014,0.3954944774799801
nyha3,NYHA Class:3,Patient,-0.0002030438531263612,0.00010261926284831686,0.009900802373517193,0.3954944774799801
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.0001732584822348171,9.158789712881349e-05,0.008448411344296703,0.3954944774799801
CT_AnnScTot,Total Annular Calcification,Radiomics,0.00015354264221901782,6.562804802283487e-05,0.007487029688961245,0.3954944774799801
model3,Model Size:26mm,Procedural,-0.00014333123190682918,0.0001772753281004479,0.006989102005363965,0.3954944774799801
PREDILATION,Predilation,Procedural,-0.00014092817481597963,0.0006236254308159243,0.006871924395786325,0.3954944774799801
ECC_INDEX,Eccentricity Index,Patient,-0.00012001719097258779,0.00012346958658954714,0.0058522652665814225,0.3954944774799801
model7,Model Size:25mm,Procedural,0.00010741969038743359,0.00025435830715691096,0.005237987307542407,0.3954944774799801
SEX,Sex,Patient,8.05397540300512e-05,8.356480978988894e-05,0.003927270762375492,0.3954944774799801
nyha4,NYHA Class:4,Patient,5.863814230537834e-05,9.108041105610883e-05,0.0028593067437231077,0.3954944774799801
model8,Model Size:27mm,Procedural,4.943419479607192e-05,0.00014978159735707375,0.002410504852196958,0.3954944774799801
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-4.8439823495671774e-05,8.354090810582066e-05,0.0023620174265518573,0.3954944774799801
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-3.859820286200577e-05,8.967981749612129e-05,0.0018821213872050474,0.3954944774799801
nyha2,NYHA Class:2,Patient,-3.359708214718537e-05,0.00016106006408441085,0.001638257280603776,0.3954944774799801
QRSADM,QRS,Electrocardiographic,-2.760060072554138e-05,0.00013450118166515436,0.0013458575030285515,0.3954944774799801
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-1.3294445570710689e-05,9.665068827605359e-05,0.000648262314935347,0.3954944774799801
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,3.4441630869519455e-08,7.178566503586528e-05,1.679439073925204e-06,0.3954944774799801
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.3954944774799801
