feature,feature_pretty,group,importance_mean,repeat_std,fold_std,raw_mean,raw_fold_std
BMI,BMI,Patient,14.851670377374147,7.262997450727575,31.059806153855902,-0.025663952498329402,0.05367190150908882
LVEFPRE,LVEF,Patient,12.28185418647299,3.124714398832339,20.508971328669798,-0.02122326407898504,0.035439869899781686
DM,Diabetes Mellitus,Patient,7.530727788047355,1.2979548237141663,1.916032079074116,0.013013232540141213,0.0033109377607481935
CT_AnnScRCC,RCC Annular Calcification,Radiomics,7.274507896990588,2.2454523331794722,12.598770968226136,-0.012570479977895713,0.0217709019558145
QRSADM,QRS,Electrocardiographic,5.889558694970388,5.927187910054985,9.748700120495899,-0.010177262943709834,0.016845928468357228
CT_AnnScTot,Total Annular Calcification,Radiomics,5.287988599593604,2.573359421460237,6.716849434591067,-0.009137739041019036,0.011606836163721384
CT_AnnScLCC,LCC Annular Calcification,Radiomics,5.250399790395592,3.3359724847048025,2.0150028554511663,-0.009072784905274401,0.0034819610355128253
CT_AnnMean,Mean Annulus Diameter,Patient,5.24982301311474,8.273264140610628,9.716999615160683,-0.009071788223799403,0.01679114942718382
SEX,Sex,Patient,5.181166025982952,3.102749863402073,11.541642343457653,-0.008953147719959986,0.01994416475243473
PQADM,PQ Interval,Electrocardiographic,3.1666150747367166,9.271194442750287,8.343697716233212,-0.005471967583009709,0.014418059141418164
PREDILATION,Predilation,Procedural,2.956745032684407,2.286644066135663,3.9754168874558613,0.005109308390259354,0.006869591606083186
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,2.348936147948789,1.1995657423247388,4.455318310740078,0.004059003747780787,0.007698869863551783
CABGPRE,CABG,Patient,2.346631629647179,1.3226811558033438,0.27878405816556723,0.0040550214988672815,0.0004817438472747473
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,2.054010470050874,1.3182101336978513,3.9016635326624707,-0.0035493668924112625,0.006742144487616727
CT_AnnScNCC,NCC Annular Calcification,Radiomics,2.0227379887149146,2.191754772214048,6.148640034622183,0.003495327484377157,0.010624960140393968
CT_ValScLCC,LCC Valvular Calcification,Radiomics,1.8549337215672965,2.538689234835584,2.4618075079584436,0.0032053587043230137,0.004254047480108879
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,1.8361232672496726,1.4845963313760346,2.6020130942013417,-0.003172853902249373,0.004496325245094824
CT_LVOTScTot,Total LVOT Calcification,Radiomics,1.7659860719055918,2.882023904237666,2.9579598986062843,-0.0030516555720993344,0.005111407700338198
brand2,Brand: Sapien 3,Procedural,1.6919347718777267,2.9632162134843703,1.5984850362350733,-0.002923693598929642,0.0027622107814703895
model2,Model Size: 23mm,Procedural,1.470686169762459,0.9106094187534438,2.9755518944985675,-0.002541372050529378,0.0051418069844226455
nyha3,NYHA Class:3,Patient,1.3249813976488245,1.444191451644194,2.325776042068762,-0.0022895915938340172,0.004018982669877874
AFPRE,AF,Patient,1.156756484896912,1.1686630328350038,3.1375043883509695,-0.0019988959306392615,0.005421663795380828
CT_ValvScTot,Total Valvular Calcification,Radiomics,1.0311251391250977,2.771355493183718,1.4999915751687185,-0.0017818027143030736,0.0025920123161143394
nyha2,NYHA Class:2,Patient,0.8575858855703639,0.6099680415162885,1.6260708781362767,0.0014819237749879879,0.0028098796105104854
NTPROBNPPRE,NT-proBNP,Patient,0.7473441789262159,3.207813261427012,0.5572305151730912,0.0012914241307890163,0.0009629043136998493
model7,Model Size:25mm,Procedural,0.46870338072012974,0.3168088828672314,0.8535935132056638,0.0008099278392909338,0.0014750248840134483
AGE,Age,Patient,0.4361627212361306,2.309416367268735,4.869533580751264,-0.0007536969966960203,0.008414641271315094
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.41941121907436074,2.248450953993664,1.5207100592547715,0.0007247501008363955,0.0026278142278125622
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.3850603745408714,1.6913623535775617,2.096489671902253,0.0006653912260442365,0.0036227717142784093
CT_Area_Deri,Area-Derived Diameter,Patient,0.2638917570224593,1.7684211869140718,0.8393831823393527,0.000456009684085279,0.0014504691776806343
nyha4,NYHA Class:4,Patient,0.20976482710552619,0.46238938282919056,0.7048269953034958,0.00036247737943725597,0.001217953675740501
model3,Model Size:26mm,Procedural,0.18583573703032666,0.9827407506396731,0.06364642955807595,0.0003211274830677713,0.00010998217058164514
brand8,Brand: Evolut R,Procedural,0.15976170558476185,1.0637824321364109,0.6826980858108649,0.00027607108958099146,0.0011797145236701787
ECC_INDEX,Eccentricity Index,Patient,0.03615812087809489,13.616015140180187,9.49293125232931,-6.248188069525067e-05,0.016403955281746593
model4,Model Size:29mm,Procedural,0.004420351551940754,1.0719093663127368,0.16315434399113168,-7.638446677873387e-06,0.0002819336295305535
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0,0.0,0.0,0.0,0.0
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.0,0.0
model8,Model Size:27mm,Procedural,0.0,0.0,0.0,0.0,0.0
