group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,29.03660102983967,2.1014198048381116,2.419716752486639,0.17511831706984265
Patient,57.54771851028293,2.941746312657365,3.836514567352195,0.19611642084382422
Procedural,7.338994608900404,0.747671057844627,0.8154438454333782,0.0830745619827363
Electrocardiographic,6.076685850977005,2.54211458178471,3.0383429254885024,1.271057290892355
