accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,data_percentage,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.8538011695906432,0.8226950354609929,0.8328313253012047,0.42569102409566445,1.0,0.6987951807228916,88,0,25,58,5,1,0.29594571672836434,16,24,6,30,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.832420591456736,0.43612488392478393,1.0,0.6987951807228916,88,0,25,58,5,2,0.16216205161082048,16,24,6,30,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8304093567251462,0.8,0.8365279299014239,0.6110112475674434,0.9545454545454546,0.6987951807228916,84,4,25,58,5,3,0.1196069448643089,45,24,6,30,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.8333789704271631,0.4402534125555962,1.0,0.6987951807228916,88,0,25,58,5,4,0.1855399121935349,16,24,6,30,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.8336527929901424,0.9662567492218881,1.0,0.6987951807228916,88,0,25,58,5,5,0.0075568161566324675,71,24,6,30,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
