epoch,train_loss,validation_loss
1,0.8224584460258484,0.4473607880358814
2,0.7073731786674924,0.4469123364493471
3,0.705513424343533,0.44707208431536866
4,0.6977256801393297,0.4475410945782611
5,0.6819616556167603,0.44793093165427894
6,0.6835561593373617,0.4482849458189433
7,0.6991295152240329,0.44866937230576354
8,0.6828005247645907,0.44951365730437115
9,0.6736205021540324,0.450087063125492
10,0.6751527190208435,0.45035686621550514
11,0.67502850956387,0.45048232332220234
12,0.6704873376422458,0.4503825151836339
13,0.6698776814672682,0.45009944383151584
14,0.666572650273641,0.4495415306410545
15,0.6643397609392802,0.4488281653110918
16,0.6614719099468656,0.44793166095537174
17,0.660171647866567,0.44699861801394036
