feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
brand2,Brand: Sapien 3,Procedural,0.010897075760208241,0.01938944470729159,22.08790705422657,0.702777207613078
model4,Model Size:29mm,Procedural,0.006539484214821934,0.002470545803936941,13.255255143496258,0.702777207613078
PREDILATION,Predilation,Procedural,0.005840268982301766,0.005656693341523632,11.837975736923633,0.702777207613078
model7,Model Size:25mm,Procedural,0.0035910760133227803,0.008065680055998227,7.278957671981927,0.702777207613078
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0028651934888163978,0.008207229823779015,5.807624803752155,0.702777207613078
NTPROBNPPRE,NT-proBNP,Patient,-0.0026271390089899205,0.0009635616375653515,5.325098542583076,0.702777207613078
nyha2,NYHA Class:2,Patient,-0.0015295404204775265,0.0007585477315721655,3.100313091935833,0.702777207613078
AFPRE,AF,Patient,-0.0014053693054926653,0.000983943566059482,2.848623546322095,0.702777207613078
CABGPRE,CABG,Patient,-0.001286914513227888,0.0015658867628930114,2.6085207426666197,0.702777207613078
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0012025612161116416,0.0016140373076539867,2.437540212896897,0.702777207613078
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0009511969576020407,0.00035163216072023866,1.9280355989169953,0.702777207613078
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0008436817197969404,0.0008293742814665406,1.710106804824924,0.702777207613078
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.000780396747594958,0.00045513400889846253,1.5818308696395393,0.702777207613078
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0007538311607967474,0.0017474608798297207,1.527983560053738,0.702777207613078
LVEFPRE,LVEF,Patient,-0.000745748568478466,0.00024914545031002846,1.5116004907044986,0.702777207613078
nyha4,NYHA Class:4,Patient,0.0007399251951323959,0.00032412160164455207,1.4997967617004528,0.702777207613078
model8,Model Size:27mm,Procedural,0.0007038460685221848,0.001826068132176455,1.4266659133242288,0.702777207613078
QRSADM,QRS,Electrocardiographic,0.0006561543410497528,0.0012864168601912226,1.3299968190784848,0.702777207613078
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.0006379080264254267,0.0005163760331587805,1.2930123187985134,0.702777207613078
BMI,BMI,Patient,-0.0005894287983916335,0.0022676737531396153,1.1947469945560936,0.702777207613078
model3,Model Size:26mm,Procedural,-0.0005544351549909398,0.001126075404752422,1.1238163742748501,0.702777207613078
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.0005404251800454008,0.00011979859283876054,1.0954187535517657,0.702777207613078
DM,Diabetes Mellitus,Patient,-0.0005175872063695186,0.0005835107788630748,1.0491271565251779,0.702777207613078
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.0004273489309218448,0.0003064755923038636,0.8662180270777907,0.702777207613078
PQADM,PQ Interval,Electrocardiographic,-0.0003804175823231892,0.002456373987536054,0.7710901883265989,0.702777207613078
nyha3,NYHA Class:3,Patient,0.00028390688677999433,0.0007085825173205726,0.5754671312968375,0.702777207613078
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.00026103119136917653,0.0012359811875828717,0.5290990739249682,0.702777207613078
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-0.00021935566496724678,0.0001514246359233659,0.44462456224329505,0.702777207613078
CT_Area_Deri,Area-Derived Diameter,Patient,0.00020036238589000722,0.00016921107690564654,0.4061259969268108,0.702777207613078
SEX,Sex,Patient,0.00017074178921963056,0.00029157742802836476,0.3460863128369656,0.702777207613078
AGE,Age,Patient,0.00016481164193091758,0.0024869190322093513,0.33406615761245395,0.702777207613078
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.00015672267936133187,0.000684108040530065,0.31767017603595143,0.702777207613078
ECC_INDEX,Eccentricity Index,Patient,-0.00012260480442003452,0.0004151633423287431,0.248514701009989,0.702777207613078
CT_AnnMean,Mean Annulus Diameter,Patient,8.801908621649534e-05,0.0001495260530001321,0.1784109276772388,0.702777207613078
model2,Model Size: 23mm,Procedural,4.16626508396023e-05,0.0008810162155576956,0.08444841346686614,0.702777207613078
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-1.885751080568099e-05,0.0011743882954558043,0.038223368829913985,0.702777207613078
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.702777207613078
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.702777207613078
