epoch,train_loss,validation_loss
1,0.671748571925693,0.4068821387564333
2,0.6634629633691576,0.40785051041976234
3,0.6520327793227302,0.4088485041453613
4,0.6421576225095325,0.4095812824344932
5,0.5928635464774238,0.4090217957074034
6,0.5900170314643118,0.4084467530260585
7,0.6175947934389114,0.4086158839740147
8,0.5956906709406111,0.40962261380250825
9,0.5685376450419426,0.40981148323538336
10,0.5911812043438355,0.4107404620228373
11,0.7020805411868625,0.41201659334728774
12,0.6138117023640208,0.4121210207423412
13,0.5704708124200503,0.412070246729765
14,0.5424921626432074,0.41139267420272285
15,0.5221598777506087,0.4101271626751013
16,0.5500439380606016,0.41204625445086945
