feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.7264883799716482,0.09672641830833668,86.55325990238269,0.3893794927549744
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.06393248260313142,0.008234491274739792,3.205098190724147,0.3893794927549744
CT_Area_Deri,Area-Derived Diameter,Patient,0.05772154854734968,0.0040141961490154894,2.8937282470842924,0.3893794927549744
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.027033249395888782,0.010419868333599518,1.3552456466615288,0.3893794927549744
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.02050824503748796,0.004265617254202504,1.0281305588054956,0.3893794927549744
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.019233769660987166,0.008101846750234946,0.9642378620569245,0.3893794927549744
model4,Model Size:29mm,Procedural,0.016599537955459143,0.0033057236820083977,0.8321771171966504,0.3893794927549744
brand2,Brand: Sapien 3,Procedural,0.013015595111496737,0.006156071320740149,0.652504934025712,0.3893794927549744
PREDILATION,Predilation,Procedural,0.012603352340252639,0.009665000732598175,0.6318381539093264,0.3893794927549744
model7,Model Size:25mm,Procedural,0.0049809402629994335,0.0029287140916589155,0.2497072219789351,0.3893794927549744
model2,Model Size: 23mm,Procedural,0.004287246308875403,0.002684583128556763,0.21493057720070918,0.3893794927549744
BMI,BMI,Patient,0.003688281458828513,0.00046600926220947514,0.1849029436875595,0.3893794927549744
LVEFPRE,LVEF,Patient,-0.003373488164482452,0.0018452504797490936,0.16912155405462764,0.3893794927549744
model8,Model Size:27mm,Procedural,0.0029455366257568395,0.002219667909366966,0.1476672534137216,0.3893794927549744
AFPRE,AF,Patient,0.0026208297858353437,0.0014232108247758416,0.13138887249101414,0.3893794927549744
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0024224627919999684,0.004870768516718831,0.12144422984374101,0.3893794927549744
brand8,Brand: Evolut R,Procedural,-0.002268545647030262,0.0009503176233030964,0.11372797133511757,0.3893794927549744
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.001903132830155574,0.00177407645850731,0.09540889610847977,0.3893794927549744
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.001264132653277994,0.0011129324944181061,0.06337418969020552,0.3893794927549744
nyha4,NYHA Class:4,Patient,0.0012163617022065032,0.0020247476068023986,0.060979310239037327,0.3893794927549744
PQADM,PQ Interval,Electrocardiographic,0.0011698517480169812,0.0025366108534633195,0.05864764777335672,0.3893794927549744
SEX,Sex,Patient,0.0010373369302592804,0.000588457349706908,0.05200434244019977,0.3893794927549744
model3,Model Size:26mm,Procedural,-0.0006478715479842023,0.0015746320189669245,0.03247945084748066,0.3893794927549744
NTPROBNPPRE,NT-proBNP,Patient,-0.0006267653267687078,0.0005953912495507764,0.03142134221980958,0.3893794927549744
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.0005165450463553989,9.333210860574418e-05,0.025895718828539898,0.3893794927549744
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.00045998070779366127,0.0007152383519628111,0.023060004465480684,0.3893794927549744
nyha2,NYHA Class:2,Patient,-0.00037341275639830586,0.00035258159055098754,0.01872013257102746,0.3893794927549744
QRSADM,QRS,Electrocardiographic,-0.00036755146561469055,0.0008127986582443853,0.018426291135172544,0.3893794927549744
ECC_INDEX,Eccentricity Index,Patient,-0.00024992071813532133,0.0003335954162248292,0.012529162155213474,0.3893794927549744
AGE,Age,Patient,-0.00023057268340427318,0.0010033449896774552,0.01155919589415805,0.3893794927549744
nyha3,NYHA Class:3,Patient,-0.00018982174226611637,0.0004399719776671532,0.009516247421110402,0.3893794927549744
CT_AnnScTot,Total Annular Calcification,Radiomics,0.0001809176457983619,0.0005751558817140464,0.009069862386198035,0.3893794927549744
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.00016287427279191303,0.001127019720303462,0.008165302140406835,0.3893794927549744
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.00015235842973512214,0.00032851955319948437,0.007638116143822233,0.3893794927549744
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.0001371343330563768,0.0004713191802467567,0.006874893401114815,0.3893794927549744
CABGPRE,CABG,Patient,-5.209193345057095e-05,0.0017016322064715126,0.002611501303494977,0.3893794927549744
CT_AnnScLCC,LCC Annular Calcification,Radiomics,5.001054468809496e-05,0.00010825605961543321,0.0025071559834764076,0.3893794927549744
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.3893794927549744
