feature,feature_pretty,group,importance_mean,repeat_std,fold_std,raw_mean,raw_fold_std
DM,Diabetes Mellitus,Patient,82.56924685155346,5.699589070377304,4.601165128632714,1.5301428962750052,0.0852670988851724
CT_ValScLCC,LCC Valvular Calcification,Radiomics,10.946019354968609,1.8193771891188246,1.951975498002075,0.20284760243248864,0.03617329158082961
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,4.042659596587701,0.47153138275389284,0.29728893240827736,0.07491707990140481,0.005509249089840128
CT_Area_Deri,Area-Derived Diameter,Patient,1.3808205119791723,0.19415616183450446,0.1869181899847093,0.02558885757107999,0.003463899108876318
BMI,BMI,Patient,0.15276090814019497,0.039379265060076246,0.06586582941972802,0.0028309089319838,0.0012206013114671144
CT_AnnMean,Mean Annulus Diameter,Patient,0.12073636793585787,0.11221697916978857,0.09816794007361442,0.0022374419382950018,0.001819212138578026
model4,Model Size:29mm,Procedural,0.11322881997853636,0.03199953456782492,0.047867144110325166,0.0020983148224089578,0.0008870562990245805
CABGPRE,CABG,Patient,0.0954586071737591,0.06855732148098595,0.026820535898058433,0.0017690037783417868,0.0004970283010148441
model2,Model Size: 23mm,Procedural,0.06098192531518947,0.042948116265462244,0.0316050841688881,0.0011300945979314636,0.000585693788804226
NTPROBNPPRE,NT-proBNP,Patient,0.060710291151076054,0.03442813447919392,0.01236851004787205,0.001125060773566431,0.00022920867646137883
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.05988199756553812,0.10349847182349489,0.07270052116226244,-0.0011097111416602612,0.0013472593035991057
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.04592409230482245,0.04746559394067443,0.015696753227364506,0.0008510483780291335,0.00029088645423416116
AFPRE,AF,Patient,0.043956807210499396,0.020263320712216967,0.015021457183897143,0.0008145913746433808,0.00027837211647288893
LVEFPRE,LVEF,Patient,0.029584099520402113,0.01907105112903632,0.01270369583890488,0.000548241645042744,0.0002354202161887944
PQADM,PQ Interval,Electrocardiographic,0.02851363541292062,0.06845700636937907,0.02258770334895906,0.0005284041981452936,0.0004185870059432011
nyha3,NYHA Class:3,Patient,0.02437103573758498,0.01651303353253966,0.007566686850588577,-0.00045163506548356435,0.00014022305609231523
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.021974902099834524,0.03655112463547389,0.03551530503389379,-0.00040723079871192837,0.000658156562870842
brand2,Brand: Sapien 3,Procedural,0.021918164367895118,0.013979589849596222,0.00937921121122921,0.00040617935594372773,0.00017381209051509295
AGE,Age,Patient,0.017679858579000424,0.018944275879511138,0.00833536997070145,0.0003276366328064095,0.00015446800879052544
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.01765788900387601,0.007856426578014303,0.003996296400840924,0.0003272295007252457,7.40578942199842e-05
PREDILATION,Predilation,Procedural,0.01714645400963599,0.042711525404559546,0.008693769937389474,-0.00031775177562561204,0.00016110974507811465
SEX,Sex,Patient,0.01702076972720788,0.010428127872115316,0.008174829681697022,0.0003154226407568328,0.00015149293523526212
nyha2,NYHA Class:2,Patient,0.012331827528021443,0.01139815606899397,0.009295390749570892,0.00022852888950307236,0.0001722587605664796
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.012052464226176497,0.03231922743680752,0.04801069068097754,0.00022335183160200552,0.000889716451245216
model7,Model Size:25mm,Procedural,0.011509503535843287,0.009641000105881573,0.005581088532917197,0.00021328988390417083,0.0001034266787909362
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.011192720759725043,0.006983049943307505,0.006982341037302319,0.0002074193820766434,0.00012939417452608853
model8,Model Size:27mm,Procedural,0.010407697596257233,0.014851287425375568,0.008338387679467034,0.00019287162170829263,0.00015452393185881968
brand8,Brand: Evolut R,Procedural,0.009289664739563497,0.013812984897084444,0.00733744096998662,0.0001721526482562563,0.0001359747557979691
QRSADM,QRS,Electrocardiographic,0.008357560635434644,0.011438835517642392,0.0062525317680764735,0.00015487923802295578,0.0001158696177265182
model3,Model Size:26mm,Procedural,0.0077443276713794924,0.016460409554568706,0.004773397965568131,-0.0001435150304094646,8.845885443570836e-05
ECC_INDEX,Eccentricity Index,Patient,0.006528535141101777,0.01041325043247196,0.00438146363070869,-0.00012098441066318966,8.119567157817741e-05
CT_AnnScTot,Total Annular Calcification,Radiomics,0.005940974727358028,0.008815374887768412,0.001620467665927449,0.00011009595730429255,3.002991043529876e-05
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.005225903583761616,0.00697891616736698,0.0026502852605858975,9.684452202509687e-05,4.911411111546993e-05
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0046518432786102504,0.004400235854143781,0.002870757131919377,8.620624771044749e-05,5.319981469898316e-05
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.0030642144537451925,0.008193980068431835,0.00419135710106595,5.6784894592667445e-05,7.767268733210203e-05
nyha4,NYHA Class:4,Patient,0.0024975238848555367,0.009237654525869981,0.0033929233496706626,-4.628319351827725e-05,6.287640688352099e-05
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.0009522979153832658,0.004765729400274127,0.003079139350648953,1.7647634511925856e-05,5.7061477289564074e-05
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.0,0.0
