group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,11.13230379978928,1.2260317817694364,0.9276919833157734,0.10216931514745303
Patient,88.57367546689206,1.1271434780103111,5.9049116977928024,0.0751428985340208
Procedural,0.25656352943982613,0.09811225748058361,0.028507058826647346,0.010901361942287068
Electrocardiographic,0.03745720387885534,0.026407458538752593,0.01872860193942767,0.013203729269376296
