accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.8596491228070176,0.8309859154929577,0.9475629791894851,0.2614333051985362,1.0,0.7108433734939759,88,0,24,59,1,0.37863817944478384,22,744,186,930,171,merged,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9411281489594743,0.2655723886885273,1.0,0.6987951807228916,88,0,25,58,2,0.3511221695040898,16,744,186,930,171,merged,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9438663745892661,0.26802175549854673,1.0,0.6987951807228916,88,0,25,58,3,0.3675267879871872,16,744,186,930,171,merged,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9455093099671412,0.2707735878214441,1.0,0.6987951807228916,88,0,25,58,4,0.31666577095093135,41,744,186,930,171,merged,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9379791894852135,0.27045577567266693,1.0,0.6987951807228916,88,0,25,58,5,0.37611079387003765,26,744,186,930,171,merged,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
