feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
PREDILATION,Predilation,Procedural,-0.018911084077237583,0.026573015123095477,44.12588202129656,0.765781018786137
brand2,Brand: Sapien 3,Procedural,0.013904774608322712,0.0063727642162989505,32.44448818447606,0.765781018786137
model7,Model Size:25mm,Procedural,-0.0013389546688277632,0.0009297448387644326,3.124228918196873,0.765781018786137
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0011796363088092399,0.001421202406281762,2.7524859166168856,0.765781018786137
DM,Diabetes Mellitus,Patient,0.0010975076137496708,0.0006945875119479341,2.56085221153894,0.765781018786137
model4,Model Size:29mm,Procedural,0.0008465914285723741,0.0003729850537080651,1.9753808583818808,0.765781018786137
CT_AnnScTot,Total Annular Calcification,Radiomics,0.0006782912879011338,0.00013281154836083096,1.5826803595053738,0.765781018786137
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0005911072425027087,0.0007044004248260656,1.3792508318443544,0.765781018786137
AGE,Age,Patient,-0.0005808034136895124,0.0009269954088106179,1.3552085541662597,0.765781018786137
model8,Model Size:27mm,Procedural,0.0005122629450848182,0.0008238212900459091,1.1952807245937893,0.765781018786137
model2,Model Size: 23mm,Procedural,0.0003726561072076473,0.0001292085741363456,0.8695312946629496,0.765781018786137
BMI,BMI,Patient,0.00036945893158562003,0.0002144822576339862,0.8620712149698584,0.765781018786137
PQADM,PQ Interval,Electrocardiographic,-0.00030288808023317684,0.00047276917001709697,0.7067391609830163,0.765781018786137
nyha2,NYHA Class:2,Patient,0.00025107754356199494,0.00020097070235392762,0.5858478562182932,0.765781018786137
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.00021570694239345656,0.0001634043285308351,0.5033164176285894,0.765781018786137
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.00020554440044697752,0.00028996141698724035,0.47960380944942277,0.765781018786137
QRSADM,QRS,Electrocardiographic,-0.00017429053214934598,0.00029158892970977213,0.40667808506589065,0.765781018786137
AFPRE,AF,Patient,-0.00014790523713676952,0.00016836074832861473,0.3451123699505188,0.765781018786137
CT_Area_Deri,Area-Derived Diameter,Patient,0.00014287622596640404,0.0008826106692599482,0.3333780054539624,0.765781018786137
LVEFPRE,LVEF,Patient,0.00011753640291249923,7.573144818946393e-05,0.27425172596885394,0.765781018786137
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.00010863379891947744,0.00022871205713613835,0.2534789742919027,0.765781018786137
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.00010106946618433365,6.560460509904076e-05,0.23582885690690594,0.765781018786137
NTPROBNPPRE,NT-proBNP,Patient,-9.664905696089576e-05,6.0185943242846094e-05,0.22551456423692356,0.765781018786137
CT_ValScRCC,RCC Valvular Calcification,Radiomics,8.164217437365285e-05,7.149474530084166e-05,0.19049848965084623,0.765781018786137
model3,Model Size:26mm,Procedural,7.642999070487378e-05,0.00042465046573838183,0.17833672247226842,0.765781018786137
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,6.73092722170754e-05,0.00020698078612426863,0.15705503675302018,0.765781018786137
CABGPRE,CABG,Patient,6.401602885361957e-05,0.000341485179436115,0.14937079889919025,0.765781018786137
CT_ValvScTot,Total Valvular Calcification,Radiomics,5.898549085090465e-05,0.00010706442920051405,0.1376328717922704,0.765781018786137
nyha4,NYHA Class:4,Patient,4.708816046270492e-05,2.7568551807628627e-05,0.10987242215681123,0.765781018786137
SEX,Sex,Patient,-4.510706464984082e-05,5.9906279916649e-05,0.10524986325144702,0.765781018786137
CT_ValScLCC,LCC Valvular Calcification,Radiomics,3.781728292298059e-05,8.487034308246944e-05,0.08824036516415251,0.765781018786137
CT_ValScNCC,NCC Valvular Calcification,Radiomics,3.540685752927431e-05,7.342228711638002e-05,0.0826160368015155,0.765781018786137
CT_AnnMean,Mean Annulus Diameter,Patient,2.9512697009570488e-05,5.733085274634802e-05,0.0688629896126403,0.765781018786137
CT_AnnScLCC,LCC Annular Calcification,Radiomics,2.4272584676743314e-05,0.00012542679804853767,0.05663605552296601,0.765781018786137
nyha3,NYHA Class:3,Patient,-1.798154726708745e-05,0.00015373548113153007,0.0419569618551329,0.765781018786137
ECC_INDEX,Eccentricity Index,Patient,1.6920538036724332e-05,0.0001172563433777137,0.03948127257516919,0.765781018786137
brand8,Brand: Evolut R,Procedural,7.3282241392469414e-06,0.0003628636215899629,0.017099197088507854,0.765781018786137
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.765781018786137
