epoch,train_loss,validation_loss
1,0.7309285998344421,1.1101938818487793
2,0.6364341974258423,1.1079808488864247
3,0.7229616641998291,1.1011679312297362
4,0.6344764828681946,1.1014969619784856
5,0.647976279258728,1.1044355154138985
6,0.6507042050361633,1.1109396729630876
7,0.6396583318710327,1.119392192253695
8,0.561517596244812,1.1335620462194174
9,0.535762369632721,1.1530942072345356
10,0.5941510796546936,1.1719081021371103
11,0.5357708930969238,1.193928579672594
12,0.5830636024475098,1.217159194748234
13,0.48865172266960144,1.2455665739839772
14,0.5537924766540527,1.275603349637613
15,0.5228617191314697,1.3069614765501545
16,0.569313645362854,1.3385007784604375
17,0.6246383190155029,1.36820223508939
18,0.40687867999076843,1.4023533413050213
