feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,0.04037157862576,0.004551134270850736,42.939716724570566,0.6845180689057178
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.019738740894448735,0.01116237466086533,20.99437206467102,0.6845180689057178
PQADM,PQ Interval,Electrocardiographic,0.004212913459182488,0.002780273658959095,4.480907526538943,0.6845180689057178
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.00295818848025291,0.004928472865656246,3.146366322145686,0.6845180689057178
PREDILATION,Predilation,Procedural,0.002762111411932766,0.0012607618518080776,2.937816296200478,0.6845180689057178
CT_Area_Deri,Area-Derived Diameter,Patient,0.0021877826477190387,0.00198642441653009,2.326953028486337,0.6845180689057178
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.0020230637730288548,0.002032928947431977,2.1517559700816533,0.6845180689057178
AFPRE,AF,Patient,0.0018203097271791923,0.0004030701624982232,1.9361042271995976,0.6845180689057178
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.0017379348615164992,0.0003121118570067006,1.8484892882453987,0.6845180689057178
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.00134956826663295,0.000592613722818745,1.4354177132105566,0.6845180689057178
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.0012786202565658877,0.0019204155889805266,1.3599565210017446,0.6845180689057178
LVEFPRE,LVEF,Patient,-0.0011149881885588408,0.0006609439439389102,1.1859154037986892,0.6845180689057178
CABGPRE,CABG,Patient,0.001072884404609109,0.0006439004632672942,1.1411332917937747,0.6845180689057178
brand2,Brand: Sapien 3,Procedural,0.0010491985504705204,0.00048102762468497175,1.1159407206407226,0.6845180689057178
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0010367479841532524,0.0023280494306028602,1.102698142348705,0.6845180689057178
QRSADM,QRS,Electrocardiographic,0.0009211983259305833,0.0014176541100509217,0.9797980784771266,0.6845180689057178
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0008779163544322621,0.0018539834595837465,0.9337628314374434,0.6845180689057178
BMI,BMI,Patient,0.0008613382990025009,0.0009637835749736665,0.9161302040240592,0.6845180689057178
SEX,Sex,Patient,-0.0007586921251412804,0.0018945900336025199,0.8069544477495829,0.6845180689057178
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0007178744068281562,0.000632996493700237,0.7635402112651438,0.6845180689057178
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0006522455008979966,0.0012436928223185392,0.6937364848439432,0.6845180689057178
brand8,Brand: Evolut R,Procedural,0.0005828691500852745,0.0012183027060889522,0.6199469291048,0.6845180689057178
model4,Model Size:29mm,Procedural,0.0005300842049190679,0.0004062208288311184,0.5638042002368071,0.6845180689057178
AGE,Age,Patient,0.0005021275384326617,0.001276641006323761,0.5340691395740169,0.6845180689057178
model3,Model Size:26mm,Procedural,0.0004630735546547804,0.0005175919641154463,0.4925308332339678,0.6845180689057178
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.0004458702066376885,0.0007211360688951105,0.4742331367922245,0.6845180689057178
ECC_INDEX,Eccentricity Index,Patient,-0.000345460686264154,0.0012633135779710513,0.3674363131837843,0.6845180689057178
CT_AnnMean,Mean Annulus Diameter,Patient,0.000343936826682123,0.0010816346111588479,0.3658155170443268,0.6845180689057178
nyha4,NYHA Class:4,Patient,-0.00031460941237924087,0.00026375459520011364,0.334622511833816,0.6845180689057178
model7,Model Size:25mm,Procedural,-0.00028874939630259,0.0004043746352929992,0.3071174748096829,0.6845180689057178
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.0002850774561618197,0.0007586063067915871,0.3032119532808901,0.6845180689057178
nyha2,NYHA Class:2,Patient,0.0001919508789158364,0.0004919732483000207,0.20416135920974773,0.6845180689057178
nyha3,NYHA Class:3,Patient,0.00011730379198493512,0.0006926808566832983,0.12476578251357007,0.6845180689057178
model2,Model Size: 23mm,Procedural,-7.006569540131124e-05,0.0008423098277882663,0.0745227512783621,0.6845180689057178
NTPROBNPPRE,NT-proBNP,Patient,3.4125772574444824e-05,5.3388511215671484e-05,0.03629659917283442,0.6845180689057178
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0,0.0,0.0,0.6845180689057178
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.6845180689057178
model8,Model Size:27mm,Procedural,0.0,0.0,0.0,0.6845180689057178
