epoch,train_loss,validation_loss
1,0.9786534309387207,0.6983158923659747
2,0.8681073188781738,0.6993831076434047
3,0.8958628177642822,0.7000546949242165
4,0.8274321556091309,0.7004743147003767
5,0.7894465327262878,0.7006978881333101
6,0.7514457702636719,0.7009308557930112
7,0.7469203472137451,0.7011100824543293
8,0.7576208710670471,0.7010403121088827
9,0.7376827597618103,0.700983476746712
10,0.7143632173538208,0.7008937028844828
11,0.7145795822143555,0.7008254829634283
12,0.7110217809677124,0.700735544485489
13,0.7064352035522461,0.7006178059725405
14,0.7122514247894287,0.7004711354148794
15,0.6974685192108154,0.7003420090471854
16,0.7252118587493896,0.7000914015673385
