feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,0.7673615356351802,0.05448608765860029,95.00390685235216,0.43612488392478393
nyha2,NYHA Class:2,Patient,-0.011591732110541686,0.005308275765502026,1.435125148377106,0.43612488392478393
CABGPRE,CABG,Patient,-0.003871934157494106,0.013749041159225848,0.47936840062295455,0.43612488392478393
PQADM,PQ Interval,Electrocardiographic,-0.0032698836027304614,0.0015735599649641834,0.4048309731275465,0.43612488392478393
nyha3,NYHA Class:3,Patient,-0.002086026471617086,0.003111296165894616,0.25826244266596876,0.43612488392478393
model4,Model Size:29mm,Procedural,-0.0018827530067044075,0.00040491271970801216,0.23309598275195476,0.43612488392478393
brand8,Brand: Evolut R,Procedural,-0.0018476410830220225,0.0008925006540230447,0.22874891846475795,0.43612488392478393
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0016549345310855946,0.000636382647593071,0.20489070501540635,0.43612488392478393
brand2,Brand: Sapien 3,Procedural,-0.0015455189280490166,0.0012095060873793812,0.19134440476923015,0.43612488392478393
BMI,BMI,Patient,-0.001291416267555545,0.00039649207513008057,0.159884989138664,0.43612488392478393
PREDILATION,Predilation,Procedural,0.0012741389862202302,0.011851513594338085,0.15774595929364643,0.43612488392478393
QRSADM,QRS,Electrocardiographic,-0.0012281843270398607,0.0004651145673942272,0.15205650007858482,0.43612488392478393
model3,Model Size:26mm,Procedural,-0.0011485755627549832,0.0018273924207598546,0.14220046315787704,0.43612488392478393
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.0008899490852043335,0.0007374115896495286,0.11018097215949682,0.43612488392478393
AGE,Age,Patient,0.0007311079683607336,0.00033036238415660605,0.09051550032106041,0.43612488392478393
ECC_INDEX,Eccentricity Index,Patient,0.0006091982664000684,0.000966075219487227,0.07542235656596956,0.43612488392478393
LVEFPRE,LVEF,Patient,-0.0005819603739823486,0.005316981229062423,0.07205014402476435,0.43612488392478393
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.0005566598895622388,0.0003588322163626664,0.06891779407816728,0.43612488392478393
SEX,Sex,Patient,0.0004906085581944719,0.0014472954617071904,0.06074024771790705,0.43612488392478393
AFPRE,AF,Patient,-0.0004770129840653614,0.0005128623256379984,0.05905703504932168,0.43612488392478393
model2,Model Size: 23mm,Procedural,-0.00040563814965837163,0.0005120891295911122,0.05022040745631773,0.43612488392478393
model8,Model Size:27mm,Procedural,-0.0003740779987395304,0.0009171922149120687,0.046313073691330524,0.43612488392478393
CT_Area_Deri,Area-Derived Diameter,Patient,-0.0003159503323781232,0.00020307680882335392,0.03911652402850096,0.43612488392478393
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.00030351500680942945,0.0002519712248818191,0.037576957009378804,0.43612488392478393
nyha4,NYHA Class:4,Patient,-0.00029650485626322445,0.00011687710158906005,0.03670905881721655,0.43612488392478393
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.0002563303686125562,0.00012244964324694324,0.031735219101044466,0.43612488392478393
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.0002380157522292592,0.00031450758656336966,0.029467761028005832,0.43612488392478393
CT_AnnMean,Mean Annulus Diameter,Patient,-0.00022227032890325126,0.00010004267061984832,0.02751838428503851,0.43612488392478393
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.00019579723892285684,6.727559250416185e-05,0.024240858819145162,0.43612488392478393
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.00015096977093855823,0.0008782027942532985,0.018690952555884374,0.43612488392478393
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.000145824514858639,0.00022560408918841394,0.01805393935330897,0.43612488392478393
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.00010758992405619505,0.00012830005558983723,0.013320270366204407,0.43612488392478393
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.0001018751973826837,0.0003079890702936157,0.012612753328453062,0.43612488392478393
model7,Model Size:25mm,Procedural,-7.355437692021515e-05,7.716431659986524e-05,0.00910646787596237,0.43612488392478393
CT_ValvScTot,Total Valvular Calcification,Radiomics,-5.3628967703511774e-05,0.00013937550633773038,0.006639584101742737,0.43612488392478393
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,4.574216281371113e-05,0.0004571220212105886,0.0056631509052402764,0.43612488392478393
NTPROBNPPRE,NT-proBNP,Patient,-3.771101779106445e-05,4.8167341401372045e-05,0.004668847544676738,0.43612488392478393
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.43612488392478393
