feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,0.7582894809059344,0.05523786597351278,90.53994149107227,0.47710965963326896
CT_Area_Deri,Area-Derived Diameter,Patient,0.022184146414832073,0.003975727129709459,2.6487922739329632,0.47710965963326896
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.01507146252747138,0.006143044339053225,1.7995361531217409,0.47710965963326896
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.005289638073180935,0.007632353647063529,0.6315840239305133,0.47710965963326896
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.004579606174404538,0.00281839328923774,0.5468060490399652,0.47710965963326896
SEX,Sex,Patient,-0.004262889304107198,0.0022783139923582894,0.5089899806016984,0.47710965963326896
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.003112063988437985,0.002286602948772269,0.37158116857037243,0.47710965963326896
QRSADM,QRS,Electrocardiographic,-0.00272597704632318,0.005973440227448576,0.32548229732165235,0.47710965963326896
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.002605967128312403,0.0012549763837982494,0.31115308502391237,0.47710965963326896
CABGPRE,CABG,Patient,-0.0019825795532131705,0.001098680549959101,0.23672046265875066,0.47710965963326896
ECC_INDEX,Eccentricity Index,Patient,-0.001873541441800175,0.001840774762980586,0.22370128663663955,0.47710965963326896
LVEFPRE,LVEF,Patient,-0.0016435000495540254,0.0018002206626695973,0.19623429056330893,0.47710965963326896
model4,Model Size:29mm,Procedural,0.0014794033323641154,0.0011460114164623064,0.1766411041254576,0.47710965963326896
NTPROBNPPRE,NT-proBNP,Patient,0.0013381758751562112,0.004099344123892722,0.1597785126818045,0.47710965963326896
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.001247866318729096,0.0011860782685713582,0.14899553050825912,0.47710965963326896
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0011703133045040226,0.0008159908223340343,0.13973568245919263,0.47710965963326896
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0009796943566668936,0.0008715544956621072,0.11697573547477132,0.47710965963326896
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0009661269494497082,0.00045985990953174854,0.11535578387770848,0.47710965963326896
PREDILATION,Predilation,Procedural,-0.0007208968460675092,0.0004348026550615966,0.08607525213995093,0.47710965963326896
BMI,BMI,Patient,-0.0007144696786377302,0.000311318180472968,0.085307846844614,0.47710965963326896
model3,Model Size:26mm,Procedural,0.0006666521833026296,0.00043548760283881725,0.0795984267103438,0.47710965963326896
model2,Model Size: 23mm,Procedural,-0.0006225351511587096,0.0010295123693007861,0.07433084274716106,0.47710965963326896
nyha4,NYHA Class:4,Patient,-0.0005953612464987268,0.0010345362788940808,0.0710862721709486,0.47710965963326896
nyha2,NYHA Class:2,Patient,-0.0005318590740979401,0.0012802963922028945,0.06350409792417643,0.47710965963326896
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.00046945274950489503,0.001103519266019056,0.056052768162122034,0.47710965963326896
nyha3,NYHA Class:3,Patient,-0.0003837437757091,0.0004615480332287974,0.04581909663148166,0.47710965963326896
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.00037922388293926135,0.00032483360981516897,0.04527942037692225,0.47710965963326896
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.00033868485073181855,0.00016031369737679895,0.04043905044355392,0.47710965963326896
PQADM,PQ Interval,Electrocardiographic,-0.00030396797945581033,0.00090340802676148,0.03629384788802382,0.47710965963326896
brand8,Brand: Evolut R,Procedural,0.00025235201300874974,0.00036279930474760635,0.030130889413987255,0.47710965963326896
AGE,Age,Patient,-0.00020664786446067396,0.0006218290760575744,0.02467380338069784,0.47710965963326896
model8,Model Size:27mm,Procedural,-0.00020376520581609768,0.0012661849100002963,0.024329613263874835,0.47710965963326896
model7,Model Size:25mm,Procedural,-0.00010699355121112087,0.00022984558787291087,0.012775055055496176,0.47710965963326896
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-9.536007825284853e-05,0.00036355633045737133,0.01138601566156766,0.47710965963326896
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-7.300254625975943e-05,0.00032722431415157935,0.008716521109011456,0.47710965963326896
AFPRE,AF,Patient,-5.108897913975729e-05,0.00023078439858075392,0.006100036066207862,0.47710965963326896
brand2,Brand: Sapien 3,Procedural,8.059649937774971e-07,0.0006598861554228172,9.62324088859663e-05,0.47710965963326896
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.47710965963326896
