epoch,train_loss,validation_loss
1,0.6545819275909,0.3541996413413338
2,0.6365864177544912,0.35847407110588897
3,0.6206360227531857,0.3636783038996977
4,0.6069278253449334,0.36661912965122206
5,0.6096180280049642,0.3686585798225739
6,0.6229052278730605,0.3595890920106093
7,0.5891489783922831,0.36046385467652137
8,0.5817462305227915,0.36909647540407003
9,0.5765130652321709,0.3633220407651654
10,0.5601334439383613,0.3634185060877442
11,0.5727656549877591,0.3635120120260825
12,0.5559966928429074,0.3618709871967488
13,0.533689601553811,0.3543202614905739
14,0.5244301822450426,0.3493128113640944
15,0.5019123355547587,0.35531434813237844
16,0.4766741593678792,0.3524099831620292
17,0.4912291169166565,0.3487555934057184
18,0.46202076805962455,0.35421047407218764
19,0.48061056600676644,0.363759295676491
20,0.43479396568404305,0.3652340309486216
21,0.443165875143475,0.3670553342682469
22,0.40063539147377014,0.35633143954673824
23,0.4752628207206726,0.3633863245097008
24,0.4294987966616948,0.36613148341301877
25,0.38881044420931077,0.36816063084382933
26,0.3496571762694253,0.36364279589421655
27,0.37623007595539093,0.37695503266076374
28,0.346990500887235,0.3843642732203243
29,0.35274822927183574,0.37704354981843224
30,0.3995800134208467,0.3925565930279075
31,0.38268903725677067,0.363195536172677
32,0.3267771618233787,0.3650963686450615
