feature,feature_pretty,group,importance_mean,repeat_std,fold_std,raw_mean,raw_fold_std
DM,Diabetes Mellitus,Patient,81.59907265022191,5.646879297266532,8.343534765221719,1.065627662487403,0.10896081487172911
CT_ValScLCC,LCC Valvular Calcification,Radiomics,10.312452165548445,1.3194188084506613,1.6100921522712797,0.13467351942579533,0.021026694065125376
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,5.218668981396692,0.8084007710897987,2.6015675281601855,0.06815222094225784,0.033974679292252105
CT_Area_Deri,Area-Derived Diameter,Patient,1.3504521221749373,0.2165756317376539,0.32081491479432367,0.017635974178568284,0.0041896217277959565
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.26127928156391106,0.17474531682149308,0.20345478593414157,0.003412127381187602,0.002656979312574144
CABGPRE,CABG,Patient,0.21262238335995023,0.4927749348786444,0.2268228713101183,-0.0027767018179678795,0.0029621504056667127
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.11327161637553201,0.13457787781668312,0.0913714987705081,0.001479249259386035,0.0011932488138702195
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.08254610549856534,0.08791014311761529,0.015942703695990948,0.0010779952589281727,0.00020820072485519737
CT_AnnMean,Mean Annulus Diameter,Patient,0.07941973781839791,0.06431078624842422,0.05620677163861624,-0.0010371670512673602,0.0007340217079912978
BMI,BMI,Patient,0.07635755636972467,0.05013886910932525,0.032016512093817624,-0.0009971770715619587,0.00041811358677789777
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.06578608899374827,0.06221273264167834,0.06720278981317043,-0.0008591209919639398,0.0008776221284794994
ECC_INDEX,Eccentricity Index,Patient,0.05845145890355667,0.022460782213094166,0.04125344642267041,-0.0007633357769563598,0.0005387415843483858
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.04867730784590186,0.04098663884723496,0.0173421401627781,0.0006356920990800874,0.00022647640082144828
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.04634205320194813,0.03654396845264269,0.06599966130130469,0.0006051952825511009,0.0008619100991373626
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.04283913097681,0.024443538198112857,0.032362047256398116,-0.0005594495320001113,0.0004226260379081478
PREDILATION,Predilation,Procedural,0.03834025584055092,0.0715615451435126,0.0358025409188399,0.0005006973226971368,0.000467556514447094
CT_AnnScTot,Total Annular Calcification,Radiomics,0.03415878388166527,0.12775588154536813,0.046705341481606884,0.00044609018018211934,0.0006099395771575026
NTPROBNPPRE,NT-proBNP,Patient,0.033941350927645476,0.0696926029840564,0.0718578143898658,-0.00044325065562608615,0.0009384135418788747
PQADM,PQ Interval,Electrocardiographic,0.032274005867575756,0.06370660800290567,0.05919889189711533,0.0004214762780355685,0.0007730967368291031
model8,Model Size:27mm,Procedural,0.029064561538994883,0.029612959730760675,0.008951663770343335,-0.00037956314659093326,0.00011690256064372318
nyha3,NYHA Class:3,Patient,0.02793943648455589,0.03399003343298867,0.005801218634276633,-0.00036486978865404526,7.575991799957988e-05
brand2,Brand: Sapien 3,Procedural,0.027702209564172225,0.1226125021716694,0.08145511385473127,0.0003617717685364497,0.0010637476598139562
brand8,Brand: Evolut R,Procedural,0.023026993387174288,0.010265080767716196,0.017453257356952887,-0.0003007166667502647,0.00022792751481140997
AFPRE,AF,Patient,0.022451363326595287,0.04359604166121491,0.042374423299107136,-0.0002931993348004069,0.0005533807699388908
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.022122703544699165,0.0226930339663023,0.01809417516981431,-0.0002889072645138136,0.00023629745981916368
nyha2,NYHA Class:2,Patient,0.020975743686531566,0.03580084184220876,0.011840690150920128,0.00027392875908563094,0.0001546312544733107
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.018646874558842966,0.041169099631048305,0.028116214313326695,-0.0002435153329990891,0.00036717838528798165
QRSADM,QRS,Electrocardiographic,0.0183998690086008,0.04032303974758856,0.031199209349139594,0.00024028961071356436,0.0004074401760997015
LVEFPRE,LVEF,Patient,0.01723988928208059,0.04948701304484378,0.029922613543976146,-0.000225141074776114,0.00039076871453017043
model4,Model Size:29mm,Procedural,0.016457496949019268,0.024082068847784393,0.012788958850860592,-0.00021492357001840601,0.00016701499028436682
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.015299417422398496,0.012847905539449573,0.018502636261030977,-0.00019979984938229834,0.00024163168021791828
SEX,Sex,Patient,0.007885245357329306,0.0455379545064335,0.023508884539513004,0.00010297587099168613,0.00030700983314985457
AGE,Age,Patient,0.007840703909231018,0.04350117477400514,0.0151437141765491,0.00010239419037107121,0.00019776647227974934
nyha4,NYHA Class:4,Patient,0.005662750780449047,0.010732436828966171,0.013412931069138012,7.395162324068672e-05,0.0001751636375033158
model3,Model Size:26mm,Procedural,0.0055033661957187285,0.011559747602904255,0.007044902612347774,-7.187017038900124e-05,9.200157378537489e-05
model7,Model Size:25mm,Procedural,0.003726005945535267,0.017570431875766353,0.014434998269988739,-4.865907022221672e-05,0.00018851113088496566
model2,Model Size: 23mm,Procedural,0.0031023322905970097,0.018103184817023162,0.010573307869692444,-4.0514322034750366e-05,0.00013808011517774742
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.0,0.0
