feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
CABGPRE,CABG,Patient,-0.041348962972134265,0.028128065095992652,17.574818824594715,0.8733956485490881
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.039346778580741495,0.012175327445562024,16.72381736281989,0.8733956485490881
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.030080462352532276,0.009156408435506802,12.785294672615333,0.8733956485490881
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.012489962863950077,0.007558485485696182,5.308690198778849,0.8733956485490881
model4,Model Size:29mm,Procedural,0.009879951744759552,0.0017567249405030137,4.199340187247387,0.8733956485490881
nyha4,NYHA Class:4,Patient,-0.008847446027240746,0.005083207676062488,3.760487562745531,0.8733956485490881
LVEFPRE,LVEF,Patient,0.008565314451281437,0.004272310340499597,3.6405713429476174,0.8733956485490881
DM,Diabetes Mellitus,Patient,0.008408555204643032,0.0013923741680459604,3.5739429401843705,0.8733956485490881
nyha3,NYHA Class:3,Patient,-0.006587593803447223,0.006094982175061683,2.7999678653036812,0.8733956485490881
PQADM,PQ Interval,Electrocardiographic,0.0057048699218802176,0.0033160595727381057,2.424777989293053,0.8733956485490881
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.005482595841594606,0.0008834618787557766,2.3303033904245,0.8733956485490881
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.005099762745551173,0.006370954877343518,2.167585348195575,0.8733956485490881
AFPRE,AF,Patient,-0.005056561003468407,0.0047436216172573945,2.149223030607993,0.8733956485490881
PREDILATION,Predilation,Procedural,0.004992996316385478,0.01768786988313958,2.1222057179881486,0.8733956485490881
nyha2,NYHA Class:2,Patient,0.004522276808655778,0.0023502665225714502,1.9221327422492631,0.8733956485490881
AGE,Age,Patient,0.0037196141758524927,0.002129142130708782,1.580971819826695,0.8733956485490881
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-0.00363708686308335,0.002135081903101256,1.545894699005653,0.8733956485490881
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.0036081748635235613,0.03739924985741687,1.5336060436780097,0.8733956485490881
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.0033241390659703774,0.0013365734908046597,1.4128804601836769,0.8733956485490881
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0031191261697695928,0.0021482644290248005,1.3257424947197693,0.8733956485490881
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0030279727704939806,0.0013341973046304754,1.2869989722136683,0.8733956485490881
CT_Area_Deri,Area-Derived Diameter,Patient,-0.0029377486105623073,0.0028381779422765015,1.248650410353265,0.8733956485490881
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.001950612481563052,0.0037163474731127665,0.8290815173180208,0.8733956485490881
model3,Model Size:26mm,Procedural,0.001646486638451683,0.001806778009273779,0.6998169310172355,0.8733956485490881
model7,Model Size:25mm,Procedural,-0.0015433879753522285,0.0014198304117998281,0.6559962352901881,0.8733956485490881
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.0014872965525829951,0.0012298245126758957,0.6321553328364224,0.8733956485490881
BMI,BMI,Patient,0.0014428810505785262,0.0023145008579193915,0.6132771229703607,0.8733956485490881
ECC_INDEX,Eccentricity Index,Patient,0.0012763567014505873,0.0019135300730703584,0.5424981951462363,0.8733956485490881
model2,Model Size: 23mm,Procedural,-0.001147804660734164,0.0017335575563735192,0.4878588846840701,0.8733956485490881
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.0011414522191403708,0.013792531509866496,0.4851588650927693,0.8733956485490881
SEX,Sex,Patient,0.0011280936791594697,0.010437109086880926,0.4794809979094094,0.8733956485490881
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0009172490260528354,0.0017299830425227998,0.3898643228556517,0.8733956485490881
QRSADM,QRS,Electrocardiographic,0.0008943759215243041,0.002930796442093426,0.38014241838332274,0.8733956485490881
brand2,Brand: Sapien 3,Procedural,-0.000602272023208883,0.006425848107176867,0.25598759751608535,0.8733956485490881
NTPROBNPPRE,NT-proBNP,Patient,-0.00030768534135416914,0.0016822278701961954,0.13077750300357746,0.8733956485490881
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.8733956485490881
model8,Model Size:27mm,Procedural,0.0,0.0,0.0,0.8733956485490881
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.8733956485490881
