accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,data_percentage,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.7721518987341772,0.7096774193548387,0.8823738956967797,0.39301193199110973,0.9669421487603306,0.5689655172413793,117,4,50,66,50,1,0.3896900988495262,16,368,92,460,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.7721518987341772,0.7244897959183674,0.8816614420062696,0.39405570171817556,0.9256198347107438,0.6120689655172413,112,9,45,71,50,2,0.4099408413121527,17,368,92,460,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.7763713080168776,0.7534883720930232,0.8803077799943004,0.3954944774799801,0.8512396694214877,0.6982758620689655,103,18,35,81,50,3,0.41002660593697254,27,368,92,460,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.7637130801687764,0.72,0.8810202336848105,0.39386057649736,0.9008264462809917,0.6206896551724138,109,12,44,72,50,4,0.37931841391377064,16,368,92,460,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.7848101265822784,0.7437185929648241,0.8805927614705045,0.393198445482854,0.9256198347107438,0.6379310344827587,112,9,42,74,50,5,0.3572017719405132,16,368,92,460,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
