feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
NTPROBNPPRE,NT-proBNP,Patient,-0.013181193199522202,0.011219026594043136,42.90455635173873,0.701768271166592
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.002574004223893267,0.0016181434619934097,8.378339320422475,0.701768271166592
model3,Model Size:26mm,Procedural,-0.0018787388240299574,0.005573905249653371,6.115262444428363,0.701768271166592
nyha4,NYHA Class:4,Patient,0.0013288151928042113,0.0007663855883192971,4.325270516692028,0.701768271166592
ECC_INDEX,Eccentricity Index,Patient,-0.001323613594780726,0.000403161886037536,4.308339404907262,0.701768271166592
LVEFPRE,LVEF,Patient,0.0010927274539827003,0.001047860118998398,3.556809001797515,0.701768271166592
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0010897782899337294,0.0008250702316869127,3.5472095237218744,0.701768271166592
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.0009624590662385968,0.0009624676613708924,3.1327876481753223,0.701768271166592
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.0008870638562621602,0.0009822343894100433,2.8873775410537266,0.701768271166592
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.0007218864504995315,0.001975611188120705,2.3497279363249524,0.701768271166592
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.0007191694259382597,0.0012859006189675512,2.3408840682749514,0.701768271166592
model4,Model Size:29mm,Procedural,0.0006507256322276555,0.0006821438273490159,2.118100701114394,0.701768271166592
model7,Model Size:25mm,Procedural,-0.0004807563760711897,0.0003675828157219695,1.5648537060629488,0.701768271166592
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.00041162978025079957,0.000530218144911389,1.3398478298204775,0.701768271166592
AFPRE,AF,Patient,-0.0003573667993970853,0.0002183550743029897,1.1632227637425525,0.701768271166592
CT_Area_Deri,Area-Derived Diameter,Patient,0.00030859087747463486,0.0004436784521776856,1.0044579797770434,0.701768271166592
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.0002861174284343182,0.0011546462118460924,0.9313072910515988,0.701768271166592
model2,Model Size: 23mm,Procedural,-0.0002855213160949388,0.00017853842231636214,0.929366955676058,0.701768271166592
PQADM,PQ Interval,Electrocardiographic,-0.0002769015130457131,0.0006545054536254136,0.9013096455321024,0.701768271166592
brand2,Brand: Sapien 3,Procedural,-0.0002419137205885491,0.0001039450290247422,0.7874249849874299,0.701768271166592
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.0002212669380097676,0.0010593790062487746,0.720220064065283,0.701768271166592
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.00020207291939415838,0.00017053112767686837,0.6577438647679708,0.701768271166592
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-0.00019125473427950013,0.00016724018376750155,0.6225308589459924,0.701768271166592
model8,Model Size:27mm,Procedural,0.00016537497348749762,6.688004770017204e-05,0.5382926842631239,0.701768271166592
AGE,Age,Patient,-0.00013766842671487646,0.00037279447951926503,0.44810835274440375,0.701768271166592
QRSADM,QRS,Electrocardiographic,-0.00013461220266968165,0.00022387748501693724,0.43816039622895314,0.701768271166592
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.0001142729305630974,0.00046585545638708133,0.3719564165860538,0.701768271166592
SEX,Sex,Patient,-9.087748528786576e-05,0.00022594042873487797,0.2958046460299876,0.701768271166592
BMI,BMI,Patient,8.826813905042919e-05,0.00012388272550216287,0.287311269065499,0.701768271166592
nyha2,NYHA Class:2,Patient,6.932788251770016e-05,0.0007420415973899172,0.22566106096792582,0.701768271166592
CT_AnnMean,Mean Annulus Diameter,Patient,-6.171835879680288e-05,0.00028521996611937614,0.20089219259985086,0.701768271166592
DM,Diabetes Mellitus,Patient,-5.6803102567992705e-05,0.0001426843177979084,0.1848931184143769,0.701768271166592
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-4.0156285290815494e-05,0.005387684408045701,0.13070801550793917,0.701768271166592
PREDILATION,Predilation,Procedural,3.9019461683742486e-05,6.496629895392889e-05,0.12700767428895007,0.701768271166592
CABGPRE,CABG,Patient,-2.7633485330746943e-05,6.103711602630719e-05,0.08994651778648946,0.701768271166592
nyha3,NYHA Class:3,Patient,2.2828770036609213e-05,0.0004248576182004424,0.07430725243539321,0.701768271166592
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.701768271166592
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.701768271166592
