epoch,train_loss,validation_loss
1,0.6992299556732178,0.7348935831550268
2,0.6736787259578705,0.7342224898267902
3,0.6545027494430542,0.7329903566171919
4,0.644077330827713,0.7315431349484777
5,0.6437274217605591,0.730641520842835
6,0.6257296800613403,0.7298473540621878
7,0.7256385087966919,0.7285660855188497
8,0.6012435406446457,0.7265341481241672
9,0.6044465154409409,0.7246864500539129
10,0.5863466858863831,0.7234072252821194
11,0.5674595087766647,0.7223447426350234
12,0.5703723877668381,0.7212443313861981
13,0.5360759198665619,0.7203646432299499
14,0.49941386282444,0.7197637362351158
15,0.546034649014473,0.7192307983378767
16,0.5252347737550735,0.7188944059870579
17,0.5303197652101517,0.7185655072925837
18,0.49641579389572144,0.7180995220034659
19,0.4976300746202469,0.7174780610679109
20,0.5140415877103806,0.7169712326413751
21,0.4699290692806244,0.7164873519039389
22,0.4461207017302513,0.7158937161050236
23,0.4332526624202728,0.7152794228110723
24,0.4634174406528473,0.7145028414798292
25,0.5118211060762405,0.7138691250502388
26,0.5178623646497726,0.7131505743395246
27,0.48156067728996277,0.7125906798549401
28,0.4474424496293068,0.711781888845536
29,0.4533723369240761,0.7109358252001212
30,0.39946024119853973,0.7100880169429078
31,0.40039631351828575,0.7092421059490203
32,0.4069973938167095,0.7083707694829854
33,0.3805998470634222,0.7074778188453347
34,0.38425377756357193,0.7066617216116075
35,0.38655346632003784,0.7058617085299058
36,0.5636344403028488,0.7050685971969443
37,0.39508870244026184,0.7044040972708002
38,0.3861706368625164,0.7036650104755252
39,0.3649646984413266,0.7029832495931784
40,0.3748921826481819,0.7022211515327349
41,0.36328011099249125,0.701473150998479
42,0.359806758351624,0.7008096890325612
43,0.4415366053581238,0.7006417651037259
44,0.35869588516652584,0.7004774926713774
45,0.3679621201008558,0.7002355258096974
46,0.3766299202106893,0.6997240782921507
47,0.37790723983198404,0.6988963543493835
48,0.34986509289592505,0.6981717264837362
49,0.34292509756051004,0.6976895667790696
50,0.36867304146289825,0.6979489105033522
51,0.3421946258749813,0.6982832986682409
52,0.3430929572787136,0.6986958807565857
53,0.3483900995925069,0.6992905162093473
54,0.3423297037370503,0.7000986523977829
55,0.33923311927355826,0.7009847691840722
56,0.32926880952436477,0.7020272204590104
57,0.333486726420233,0.7033679508186744
58,0.33812563377432525,0.7049763650936524
59,0.3305336118210107,0.7071356003397873
60,1.1787267429754138,0.707604619987613
61,0.3223171680874657,0.7067661557200658
62,0.5816379934549332,0.705030428801192
63,0.32750882557593286,0.7040598629933824
64,0.31221271003596485,0.7038948576727772
