epoch,train_loss,validation_loss
1,0.7119143520082746,0.38059455092471584
2,0.6544990539550781,0.3807856129901642
3,0.6287027852875846,0.38063088803549844
4,0.6356610230037144,0.380231407408889
5,0.6081742814608982,0.3795820658575998
6,0.6204794134412494,0.37877407604945884
7,0.5903686966214862,0.3774472289574981
8,0.5941392353602818,0.3754485609258984
9,0.5678125279290336,0.37289059082987003
10,0.547946823494775,0.3696853801907324
11,0.5356341259820121,0.3659166790757547
12,0.49934959624494824,0.3606259214456143
13,0.5320745536259243,0.35629610190704825
14,0.4813139396054404,0.35374502975155103
15,0.5027395082371575,0.3506481602727271
16,0.5072757846542767,0.34953662707672817
17,0.4285148467336382,0.34262307426133365
18,0.4388417239700045,0.3342711953538815
19,0.5321062412112951,0.3277483984659963
20,0.4286778595830713,0.3257009490745253
21,0.41622348768370493,0.32241818733062144
22,0.38524760252663065,0.3159843605778452
23,0.35790534370711874,0.31041459774519065
24,0.358707600406238,0.3078393629816858
25,0.3935834666647549,0.3002799333955806
26,0.33331575993049356,0.29771897029975325
27,0.3475379354453513,0.29820691894988693
28,0.3737632439338735,0.2986037597010008
29,0.3277940379588732,0.30090233472268835
30,0.281472415796348,0.3005600478345005
31,0.30611747157360825,0.29869586885552074
32,0.3123529527469405,0.29558520690645174
33,0.2985332068721099,0.2949040146351499
34,0.24935133635465587,0.29341028446035233
35,0.2364458132069558,0.2931422674656835
36,0.2212525261566043,0.2899358464704371
37,0.21034037531353533,0.2847332896239621
38,0.30163725920387413,0.2869116205826845
39,0.2708268118731212,0.287126305201436
40,0.20479124443539018,0.2853839059287896
41,0.30053161590227057,0.28629147036192115
42,0.19941373636746512,0.2884605031713582
43,0.28449134222630945,0.28896257585430146
44,0.22251781044594413,0.28844694621566735
45,0.19638770053695356,0.28814976875172155
46,0.1958515657544402,0.2882471086298982
47,0.16051358508827565,0.28822795635839416
48,0.1613910665244995,0.28849833074970693
49,0.17141370045802823,0.28898574415986356
50,0.12126941666273135,0.28810466503156423
51,0.20241401177398594,0.28484117269317044
52,0.20544010533818177,0.2894704331674098
