feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,2.1208444188227977,0.08136584811257283,88.33791012039518,0.2936395714861852
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.15749483203764064,0.054355856136825004,6.560011754511581,0.2936395714861852
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.03153258363385262,0.013874442552869777,1.3134025835130598,0.2936395714861852
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.018979430017725618,0.00820720441087908,0.7905356791672612,0.2936395714861852
model2,Model Size: 23mm,Procedural,0.0136345060423116,0.008526441701151164,0.5679076497135275,0.2936395714861852
model7,Model Size:25mm,Procedural,-0.004979471116978995,0.0019167036278121864,0.2074061011146462,0.2936395714861852
SEX,Sex,Patient,0.004584114465102052,0.00616212973890725,0.19093861294387723,0.2936395714861852
brand2,Brand: Sapien 3,Procedural,-0.004516281581228387,0.007457783098150811,0.18811322172439068,0.2936395714861852
BMI,BMI,Patient,0.004042098150925022,0.004136976697736243,0.16836242205471474,0.2936395714861852
model3,Model Size:26mm,Procedural,0.003624543218042631,0.005820478586937982,0.1509703258670244,0.2936395714861852
CT_AnnMean,Mean Annulus Diameter,Patient,-0.003592363768164053,0.0033833337212197125,0.14962997985867582,0.2936395714861852
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0033875007531224076,0.002266667861965316,0.14109697741440078,0.2936395714861852
model8,Model Size:27mm,Procedural,0.003060576053934461,0.0006015910123201476,0.12747983301819266,0.2936395714861852
LVEFPRE,LVEF,Patient,-0.002948981370059045,0.0020485207974049882,0.12283166502123406,0.2936395714861852
brand8,Brand: Evolut R,Procedural,-0.0028111945432186757,0.0014468918515839143,0.11709253573047963,0.2936395714861852
PREDILATION,Predilation,Procedural,-0.002374748823289341,0.001663614513354376,0.0989135960414717,0.2936395714861852
CT_Area_Deri,Area-Derived Diameter,Patient,-0.002003207056926748,0.0017615418609346599,0.0834380510785227,0.2936395714861852
PQADM,PQ Interval,Electrocardiographic,0.0017239883185974024,0.0034509008722364448,0.07180796657465381,0.2936395714861852
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.0016436923034544026,0.00017690871001152075,0.06846345808276483,0.2936395714861852
AFPRE,AF,Patient,-0.001383746627054272,0.001972260964963938,0.05763613968344253,0.2936395714861852
CABGPRE,CABG,Patient,-0.001192238778495802,0.0018049187715490046,0.0496594097719205,0.2936395714861852
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.001102193705448884,0.0018204323246217697,0.04590883122923878,0.2936395714861852
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.0010376847348880446,0.00033493348783126745,0.043221888428160646,0.2936395714861852
AGE,Age,Patient,0.0010312973386582768,0.0008429812459529826,0.04295583909939292,0.2936395714861852
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0009397440944357904,0.00076683722198098,0.039142441856493924,0.2936395714861852
nyha4,NYHA Class:4,Patient,0.0008580378466936378,0.0013479680211197524,0.03573919402498758,0.2936395714861852
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.0008405796521317455,0.0009642264718444849,0.035012021202509236,0.2936395714861852
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.0008188325825493447,0.002026456253498412,0.03410620714981299,0.2936395714861852
nyha2,NYHA Class:2,Patient,-0.0006508772510725125,0.00211553269747259,0.027110492214496348,0.2936395714861852
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.0006418701883890154,0.000362295191852071,0.02673532792298968,0.2936395714861852
nyha3,NYHA Class:3,Patient,0.0006092688686175962,0.0010210659630834665,0.025377410090727172,0.2936395714861852
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0005303870689724155,0.0015896652482234794,0.022091806835086752,0.2936395714861852
ECC_INDEX,Eccentricity Index,Patient,-0.0004664688425400909,0.0015140862421424758,0.01942946984727137,0.2936395714861852
QRSADM,QRS,Electrocardiographic,0.0004258099116119407,0.000733482870638577,0.017735934501611303,0.2936395714861852
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.0003753339059339944,0.0005597444424432228,0.01563349605151039,0.2936395714861852
model4,Model Size:29mm,Procedural,-0.00014864883638203706,0.0015956948699122732,0.006191556264700657,0.2936395714861852
NTPROBNPPRE,NT-proBNP,Patient,0.0,0.0,0.0,0.2936395714861852
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.2936395714861852
