group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,0.6078291178776132,0.14052379976954069,0.0506524264898011,0.011710316647461725
Patient,97.566530345975,0.48450110496482823,6.504435356398334,0.032300073664321895
Procedural,1.3416801621398378,0.4994447459149295,0.14907557357109308,0.055493860657214386
Electrocardiographic,0.4839603740075546,0.11257870360037815,0.2419801870037773,0.056289351800189076
