epoch,train_loss,validation_loss
1,0.7847322225570679,0.3724402388709658
2,0.7431073359080723,0.3727288412176372
3,0.7052224150725773,0.3740629107451282
4,0.6798906709466662,0.37505870825739623
5,0.6463371344975063,0.37548135637942076
6,0.6730950048991612,0.3755787294083148
7,0.6577181007180896,0.3757754584344037
8,0.6491284370422363,0.37607892150315975
9,0.6425312246595111,0.3762080096048859
10,0.6091561998639788,0.3762329289955479
11,0.6004638629300254,0.3763519784480231
12,0.5774518890040261,0.3763165884488477
13,0.5472202226519585,0.37676978493155305
14,0.5624755285680294,0.3771056172928003
15,0.5452718809247017,0.3763748402740447
16,0.5428715156657355,0.3749968895212442
