accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,data_percentage,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.4696969696969697,0.3137254901960784,0.48668503213957764,0.701768271166592,0.696969696969697,0.24242424242424243,23,10,25,8,10,1,0.6976895667790696,64,24,6,30,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5,0.49230769230769234,0.4214876033057851,0.7098324800540456,0.5151515151515151,0.48484848484848486,17,16,17,16,10,2,0.7646976450786961,16,24,6,30,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5,0.32653061224489793,0.40128558310376494,0.6957145380279377,0.7575757575757576,0.24242424242424243,25,8,25,8,10,3,0.692557505742843,48,24,6,30,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.45454545454545453,0.4,0.4168962350780532,0.7040006165089807,0.5454545454545454,0.36363636363636365,18,15,21,12,10,4,0.6878089927430855,17,24,6,30,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5303030303030303,0.3111111111111111,0.4196510560146924,0.7009181741867758,0.8484848484848485,0.21212121212121213,28,5,26,7,10,5,0.7840082275716242,23,24,6,30,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
