accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.5454545454545454,0.53125,0.5335169880624426,0.7323089494477776,0.5757575757575758,0.5151515151515151,19,14,16,17,1,0.37863817944478384,22,744,186,930,66,merged,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5151515151515151,0.4838709677419355,0.54178145087236,0.6998114279633061,0.5757575757575758,0.45454545454545453,19,14,18,15,2,0.3511221695040898,16,744,186,930,66,merged,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.6060606060606061,0.5,0.54178145087236,0.7038063681967026,0.8181818181818182,0.3939393939393939,27,6,20,13,3,0.3675267879871872,16,744,186,930,66,merged,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.4090909090909091,0.4657534246575342,0.4756657483930211,0.7323620509314838,0.30303030303030304,0.5151515151515151,10,23,16,17,4,0.31666577095093135,41,744,186,930,66,merged,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5454545454545454,0.4444444444444444,0.5004591368227732,0.7170431860715243,0.7272727272727273,0.36363636363636365,24,9,21,12,5,0.37611079387003765,26,744,186,930,66,merged,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
