feature,feature_pretty,group,importance_mean,repeat_std,fold_std,raw_mean,raw_fold_std
NTPROBNPPRE,NT-proBNP,Patient,10.889194492896753,22.9824838688332,30.345216167716504,-0.0022072990906697987,0.006151140756726513
CT_AnnScLCC,LCC Annular Calcification,Radiomics,10.782846400383194,5.916238385409502,7.257625463249941,-0.0021857417525165705,0.0014711602493557795
LVEFPRE,LVEF,Patient,9.026999998074746,5.884284788994425,4.126030253279337,0.00182982211404382,0.0008363688271047499
CT_AnnScTot,Total Annular Calcification,Radiomics,8.035409555664247,5.996608396515886,7.406253794482419,-0.0016288213253006934,0.0015012880224055884
model3,Model Size:26mm,Procedural,7.589313638783195,12.18937176918869,3.629239485294942,-0.0015383952508720134,0.0007356666299734177
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,6.901490583954804,10.012716529459647,5.279335799150677,-0.0013989697677056687,0.0010701501489763401
ECC_INDEX,Eccentricity Index,Patient,6.679974295458135,6.492356149763848,3.3086111983460245,-0.0013540672083394822,0.0006706735281707983
CT_AnnScNCC,NCC Annular Calcification,Radiomics,6.241000091853216,4.500758881481847,4.888437812525298,-0.0012650847440188475,0.0009909129959448928
nyha4,NYHA Class:4,Patient,5.95008369571998,6.347271810402138,8.493754375031438,-0.0012061144044712613,0.0017217303190432856
model7,Model Size:25mm,Procedural,4.9091055647212105,3.7040273273304924,5.776310862292372,0.0009951024619938265,0.0011708897037408187
nyha2,NYHA Class:2,Patient,3.575744018152379,4.608154976837481,2.6944887810129567,-0.0007248228071308959,0.0005461875660343452
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,3.0240995363103975,7.061960428199405,2.8373585415238303,0.0006130014631428616,0.0005751480454036481
CT_LVOTScTot,Total LVOT Calcification,Radiomics,2.108986815238268,6.556367804325626,3.7461211592148365,0.00042750312546503634,0.0007593591825058976
brand2,Brand: Sapien 3,Procedural,1.9848345826230753,1.8814825989717343,1.5784725607834198,-0.0004023367910465536,0.00031996499376857134
CT_ValScRCC,RCC Valvular Calcification,Radiomics,1.984447301409179,2.1019207514049483,1.3364741718736126,-0.0004022582870330727,0.0002709106009819773
AGE,Age,Patient,1.1661884968783767,1.9714364757531893,1.2623381055631016,0.00023639276627746675,0.0002558828161573263
QRSADM,QRS,Electrocardiographic,0.9835566714221678,2.119041587923586,0.8428180948589876,-0.00019937229956435766,0.00017084382280028532
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.9765567484238769,1.6642175935585037,1.1376286433998961,-0.0001979533770096209,0.00023060352827149343
CT_Area_Deri,Area-Derived Diameter,Patient,0.9514959981395285,1.4688340050642303,1.541611789870636,-0.0001928734262979104,0.00031249311454277094
CT_AnnMean,Mean Annulus Diameter,Patient,0.9351152327790364,1.8407976375552526,0.4553172901225265,-0.00018955295585280305,9.229529705886746e-05
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.8928119105038026,0.8589670679902914,0.22562023191515207,-0.00018097784179350816,4.573445107146239e-05
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.8719934767540026,1.5374628763366975,3.9549651203561207,-0.00017675783177209856,0.0008016929920286995
DM,Diabetes Mellitus,Patient,0.8183699754363087,0.7479520896022537,0.7380305918429422,0.00016588805570424639,0.00014960282464640388
AFPRE,AF,Patient,0.6329214043787617,0.7297002467074591,0.6828486947450646,-0.00012829661930108927,0.0001384171532576676
PQADM,PQ Interval,Electrocardiographic,0.518701075007714,1.2855278642271188,1.469186599722981,0.00010514353581808412,0.00029781213364388177
BMI,BMI,Patient,0.4116542613505102,0.8081657345808095,0.17965401745104456,8.344456307967097e-05,3.641684879570703e-05
model2,Model Size: 23mm,Procedural,0.3656363498132375,1.6026235882736577,0.6214752664970776,-7.4116481525337e-05,0.00012597642474910443
model4,Model Size:29mm,Procedural,0.2606554244845932,1.2578510354834216,2.166821576003388,-5.283627561416982e-05,0.0004392265467823091
SEX,Sex,Patient,0.17590493008126046,0.8180025504273476,0.40324206743654634,3.565688834614722e-05,8.173936551074675e-05
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.1433947798914168,1.9126028098218273,0.574251640090811,2.9066903660099894e-05,0.00011640393821737074
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.07156209823607457,2.759079025653168,0.7651956987209003,-1.4506027462908307e-05,0.00015510933991241173
nyha3,NYHA Class:3,Patient,0.048762577871010473,1.3554282794982022,0.2710338865860533,9.884440383869375e-06,5.494004646462596e-05
model8,Model Size:27mm,Procedural,0.03894215062024518,0.9865252562473432,0.5847569766639976,7.89378624000747e-06,0.00011853342721495468
PREDILATION,Predilation,Procedural,0.028547693924774666,0.7780207604352329,0.21592537380303656,5.786773198144246e-06,4.3769250476597024e-05
CABGPRE,CABG,Patient,0.014531811404626702,0.4753266888930445,0.19495102357904523,-2.9456773979141803e-06,3.951763533582549e-05
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.00916636135590098,1.2301643592232512,1.1395459869157547,-1.8580714210614345e-06,0.00023099218425535128
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.0,0.0
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.0,0.0
