group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,39.06763743411919,8.203239244738878,3.255636452843266,0.6836032703949066
Patient,44.512413427144274,10.844933089165309,2.967494228476285,0.7229955392776873
Procedural,14.879249490666368,2.2026943883938506,1.6532499434073742,0.24474382093265007
Electrocardiographic,1.5406996480701731,0.8016976047638112,0.7703498240350866,0.4008488023819056
