epoch,train_loss,validation_loss
1,0.7609905174800328,0.17358754300968904
2,0.6460741673197065,0.1763285252260738
3,0.6515813640185765,0.1784254764477599
4,0.6379177144595555,0.17986787572695573
5,0.6245075038501194,0.18091617370481852
6,0.6321429780551365,0.1817347711851774
7,0.6276560170309884,0.18214833224577143
8,0.6182545976979392,0.18219031094064414
9,0.6034934052399227,0.18200788868899323
10,0.5888901906354087,0.18191235481652931
11,0.5699467957019806,0.18294572831976358
12,0.5565998469080243,0.18330975362359775
13,0.5447591968945095,0.18410385220807296
14,0.5317957486425128,0.18540484648373898
15,0.5415906012058258,0.18076354105533693
16,0.5092384432043348,0.17785885810285015
