feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.1090847124216157,0.10333040747933948,98.63967864414899,0.34876597019196776
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.0055107269488677835,0.0018965864370937603,0.49011254888285816,0.34876597019196776
model2,Model Size: 23mm,Procedural,0.0011805283733636763,0.00043397620209979163,0.10499372867978542,0.34876597019196776
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.0010803132251635205,0.0006524940070091243,0.09608080263993815,0.34876597019196776
SEX,Sex,Patient,0.0008380971808878868,0.0005865742370685498,0.07453861338945379,0.34876597019196776
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0007543920749650268,0.00012417518294862792,0.06709405603812442,0.34876597019196776
brand8,Brand: Evolut R,Procedural,-0.0006761075772609093,0.00016855125792058752,0.060131596263981145,0.34876597019196776
BMI,BMI,Patient,0.000589356880506664,0.0002602490528991987,0.05241617042305418,0.34876597019196776
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.0005484653318342692,0.00018745346470809996,0.048779361462357534,0.34876597019196776
brand2,Brand: Sapien 3,Procedural,-0.00046532371683400965,0.0005308426244349813,0.04138491981716105,0.34876597019196776
LVEFPRE,LVEF,Patient,-0.00042970067770095046,0.00047152752529647484,0.03821668109467371,0.34876597019196776
model4,Model Size:29mm,Procedural,0.0002993507708597742,7.815717783258913e-05,0.02662363254021796,0.34876597019196776
nyha2,NYHA Class:2,Patient,0.00029453245221188195,0.0001816121717362512,0.02619510133993168,0.34876597019196776
PQADM,PQ Interval,Electrocardiographic,0.0002394189450656503,8.684598666017587e-05,0.02129342108686398,0.34876597019196776
CABGPRE,CABG,Patient,-0.00021496500794032647,0.0015450677774922804,0.019118538976768497,0.34876597019196776
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.0002048737312942195,3.441928001141899e-05,0.018221041901628217,0.34876597019196776
AGE,Age,Patient,0.0001982319529740595,3.466096333489561e-05,0.017630336005325854,0.34876597019196776
model8,Model Size:27mm,Procedural,-0.0001944051699532934,0.0004586556151514983,0.017289989913470465,0.34876597019196776
CT_AnnMean,Mean Annulus Diameter,Patient,0.0001933394420415624,0.0005362772383787755,0.01719520629815427,0.34876597019196776
AFPRE,AF,Patient,-0.0001855332658676323,0.00016371359797569997,0.016500941287905562,0.34876597019196776
CT_Area_Deri,Area-Derived Diameter,Patient,0.00017751891947288546,9.960006836637136e-05,0.015788162052859895,0.34876597019196776
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0001768701090485658,0.00013369370627066573,0.015730458208384278,0.34876597019196776
QRSADM,QRS,Electrocardiographic,0.0001599768995826256,0.00012254461585117145,0.014228011430130262,0.34876597019196776
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.00014397516584692128,9.625195091091664e-05,0.012804850641994643,0.34876597019196776
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-9.293018604212832e-05,3.495526105896089e-05,0.008265016715920484,0.34876597019196776
model7,Model Size:25mm,Procedural,-8.106919850391359e-05,0.0001623449267882048,0.007210125249048477,0.34876597019196776
PREDILATION,Predilation,Procedural,-5.8488609850348985e-05,6.750817632364009e-05,0.00520185484063209,0.34876597019196776
CT_AnnScLCC,LCC Annular Calcification,Radiomics,5.273108360187573e-05,7.587655602687071e-05,0.004689792477339175,0.34876597019196776
nyha3,NYHA Class:3,Patient,4.902590296628207e-05,0.00015927097563089873,0.004360261447725139,0.34876597019196776
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-4.7908235723048695e-05,4.7328142313458054e-05,0.0042608584567102184,0.34876597019196776
ECC_INDEX,Eccentricity Index,Patient,3.962643499031415e-05,6.046384846128919e-05,0.0035242923912668198,0.34876597019196776
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-3.637148350716934e-05,7.158564342754132e-05,0.0032348038024297503,0.34876597019196776
model3,Model Size:26mm,Procedural,3.264016162944916e-05,0.0001368818129982333,0.0029029478253217683,0.34876597019196776
CT_AnnScTot,Total Annular Calcification,Radiomics,-3.087808960647864e-05,6.764738237372133e-05,0.002746232818661768,0.34876597019196776
CT_AnnScRCC,RCC Annular Calcification,Radiomics,1.0172366269600719e-05,0.00029929105662325657,0.0009047090169452773,0.34876597019196776
nyha4,NYHA Class:4,Patient,7.334222478461161e-06,0.0001196006117748141,0.0006522904339746114,0.34876597019196776
NTPROBNPPRE,NT-proBNP,Patient,0.0,0.0,0.0,0.34876597019196776
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.34876597019196776
