accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.8538011695906432,0.8226950354609929,0.9346933187294633,0.27854838206627147,1.0,0.6987951807228916,88,0,25,58,1,0.28343291051968905,27,536,134,670,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9382530120481928,0.2749216254512785,1.0,0.6987951807228916,88,0,25,58,2,0.2341819730230738,31,536,134,670,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9466046002190581,0.2749577360652494,1.0,0.6987951807228916,88,0,25,58,3,0.2728445903815456,16,536,134,670,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9414019715224535,0.27400347216764054,1.0,0.6987951807228916,88,0,25,58,4,0.1853732463989464,18,536,134,670,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
0.8538011695906432,0.8226950354609929,0.9337349397590361,0.27898499491890055,1.0,0.6987951807228916,88,0,25,58,5,0.2664756318026808,26,536,134,670,171,lmu,lmu,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/lmu/test.xlsx
