epoch,train_loss,validation_loss
1,0.7494033575057983,0.674956252870958
2,0.7329375147819519,0.6758645890510252
3,0.7281730771064758,0.6764899062991151
4,0.7286242246627808,0.6774403673009695
5,0.7172504663467407,0.6784156101589321
6,0.7144249677658081,0.6795306456988918
7,0.7004899382591248,0.6805882518249724
8,0.7014020681381226,0.6815918224428157
9,0.7008923292160034,0.6825125831514762
10,0.6996071338653564,0.6833483475281734
11,0.6911739110946655,0.6840342159718782
12,0.6976993083953857,0.6846263578922769
13,0.6926203370094299,0.6850917445386434
14,0.7010202407836914,0.6854948547901547
15,0.692524790763855,0.6858264469127158
16,0.6945388913154602,0.6861042177751518
