feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,0.012217142187487063,0.0012740282093430194,18.000343504253234,0.7082082683515143
ECC_INDEX,Eccentricity Index,Patient,-0.011556033195406457,0.009899697636915407,17.02628682482866,0.7082082683515143
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.006960825580218155,0.003291843368297394,10.255856041804154,0.7082082683515143
LVEFPRE,LVEF,Patient,-0.004057848878190629,0.0012292101075354353,5.978703740600737,0.7082082683515143
CABGPRE,CABG,Patient,0.003700455891158061,0.0012168041901102526,5.452132433344747,0.7082082683515143
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.0033704366503521043,0.0014804656230588884,4.96589272144188,0.7082082683515143
AGE,Age,Patient,0.003022681852955733,0.0010354211901760185,4.453522012128377,0.7082082683515143
QRSADM,QRS,Electrocardiographic,-0.0025730617334573493,0.002521292940164957,3.7910662206517443,0.7082082683515143
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.002116784513015757,0.0012973267188758574,3.1188020712235307,0.7082082683515143
PREDILATION,Predilation,Procedural,0.001964303030922432,0.0009615894908514692,2.8941407704384203,0.7082082683515143
brand2,Brand: Sapien 3,Procedural,-0.0015672194279257035,0.0006601950576377422,2.3090905889673126,0.7082082683515143
PQADM,PQ Interval,Electrocardiographic,0.0015058983905939182,0.002124688432630222,2.2187421491218804,0.7082082683515143
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-0.001342457459105395,0.0007099828465682179,1.9779335488535001,0.7082082683515143
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0013412912535720966,0.001403742036520538,1.9762152992110074,0.7082082683515143
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.001016738264298045,0.0008858355724760992,1.4980293861217207,0.7082082683515143
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.0009577575749467159,0.0006238933003427486,1.411129139554324,0.7082082683515143
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0009272296527550905,0.0022920423918492993,1.3661502830028145,0.7082082683515143
brand8,Brand: Evolut R,Procedural,0.0008516771360751907,0.0007409365172866434,1.2548336402087314,0.7082082683515143
BMI,BMI,Patient,-0.0008415015216111099,0.003190024894817508,1.2398412178476412,0.7082082683515143
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0006673055445803877,0.00039100586912052407,0.9831864801444563,0.7082082683515143
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.0005777962842623552,0.00037877997641419644,0.851306421141262,0.7082082683515143
NTPROBNPPRE,NT-proBNP,Patient,0.0005670028069243438,0.0015055881543772774,0.8354036595372784,0.7082082683515143
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.0005621856926598667,0.001106457736708388,0.8283062786499024,0.7082082683515143
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.000560929460284254,0.000739018624455638,0.8264553863597763,0.7082082683515143
nyha3,NYHA Class:3,Patient,-0.00046173821474226884,0.00030601815510574067,0.6803102024067594,0.7082082683515143
nyha4,NYHA Class:4,Patient,-0.0004288402614072151,0.0005263696339528634,0.6318394183616681,0.7082082683515143
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.000424347616034515,0.0006119082667728061,0.6252200994808399,0.7082082683515143
AFPRE,AF,Patient,0.0003629502988473199,0.00026004267947773454,0.5347592713551729,0.7082082683515143
SEX,Sex,Patient,-0.00031394497384393814,0.0007805875170690418,0.4625564050824114,0.7082082683515143
CT_Area_Deri,Area-Derived Diameter,Patient,-0.00028687267716409615,0.000952871790327017,0.4226689557748868,0.7082082683515143
model3,Model Size:26mm,Procedural,0.00028005472431718025,0.00031926354370981444,0.4126236038131175,0.7082082683515143
model2,Model Size: 23mm,Procedural,-0.0002404660145012283,0.0003434798392916999,0.35429487483203054,0.7082082683515143
nyha2,NYHA Class:2,Patient,0.00014644152871976513,0.00017154609175702002,0.21576222817014906,0.7082082683515143
model4,Model Size:29mm,Procedural,-6.360707650308051e-05,0.00017313222749641206,0.09371661627458458,0.7082082683515143
model7,Model Size:25mm,Procedural,3.588954923177124e-05,0.00017346759035069773,0.05287850501129106,0.7082082683515143
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0,0.0,0.0,0.7082082683515143
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.7082082683515143
model8,Model Size:27mm,Procedural,0.0,0.0,0.0,0.7082082683515143
