epoch,train_loss,validation_loss
1,0.7066675605981246,0.3572017719405132
2,0.6719956398010254,0.35779375073279573
3,0.6621590165988259,0.3589814036494676
4,0.6566906986029252,0.36015086890657366
5,0.6488799958125405,0.361653528629237
6,0.6425508532835089,0.36245327235076635
7,0.6336317010547804,0.3634005470077562
8,0.6159280383068583,0.36639330101639656
9,0.5991142554127652,0.36434203064016024
10,0.5778717463431151,0.3681696526598693
11,0.607648412818494,0.367099877845517
12,0.6145052806190823,0.3682221676629753
13,0.5923790614242139,0.36810707381517366
14,0.5954118801847749,0.3738640724408204
15,0.5663108093583066,0.37639847845156266
16,0.5550353964385779,0.37310858796564256
