group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,2.5074141286084664,0.7020602138539596,0.2089511773840389,0.0585050178211633
Patient,92.49241851834057,1.4915552528230156,6.166161234556039,0.09943701685486782
Procedural,1.644322174812499,1.111395717760186,0.1827024638680555,0.12348841308446513
Electrocardiographic,3.355845178238456,1.2335605968720562,1.677922589119228,0.6167802984360281
