accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,data_percentage,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.5021097046413502,0.5461538461538461,0.5172413793103449,0.7082082683515143,0.39669421487603307,0.6120689655172413,48,73,45,71,2,1,0.674956252870958,16,16,4,20,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.510548523206751,0.5503875968992248,0.5169563978341408,0.7141355170143693,0.4132231404958678,0.6120689655172413,50,71,45,71,2,2,0.7635336211457231,17,16,4,20,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.4978902953586498,0.5405405405405406,0.523724707893987,0.7037545012071725,0.39669421487603307,0.603448275862069,48,73,46,70,2,3,0.6523530673340275,16,16,4,20,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.4936708860759494,0.5419847328244275,0.5083357081789684,1.1341398303804697,0.38016528925619836,0.6120689655172413,46,75,45,71,2,4,0.3183263919289813,58,16,4,20,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.4978902953586498,0.5405405405405406,0.5237959532630379,0.7110245024815092,0.39669421487603307,0.603448275862069,48,73,46,70,2,5,0.7098067380011512,16,16,4,20,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
