accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.5,0.32653061224489793,0.549127640036731,0.7180256047739667,0.7575757575757576,0.24242424242424243,25,8,25,8,1,0.6303142636207599,20,208,52,260,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.48484848484848486,0.32,0.5766758494031221,0.70669565110765,0.7272727272727273,0.24242424242424243,24,9,25,8,2,0.6277114839085898,16,208,52,260,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.45454545454545453,0.3076923076923077,0.5684113865932048,0.7065133900196059,0.6666666666666666,0.24242424242424243,22,11,25,8,3,0.6366538421008349,16,208,52,260,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5303030303030303,0.45614035087719296,0.5270890725436179,0.7127515391096326,0.6666666666666666,0.3939393939393939,22,11,20,13,4,0.6633378056808498,40,208,52,260,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.48484848484848486,0.34615384615384615,0.5730027548209367,0.702777207613078,0.696969696969697,0.2727272727272727,23,10,24,9,5,0.7111491173959827,22,208,52,260,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
