accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,data_percentage,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.48484848484848486,0.43333333333333335,0.45362718089990817,0.7669594925532222,0.5757575757575758,0.3939393939393939,19,14,20,13,20,1,0.601269829154576,24,40,10,50,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.48484848484848486,0.41379310344827586,0.4784205693296602,0.8089595965040296,0.6060606060606061,0.36363636363636365,20,13,21,12,20,2,0.49946981932096246,68,40,10,50,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.48484848484848486,0.48484848484848486,0.47658402203856753,0.741336329480367,0.48484848484848486,0.48484848484848486,16,17,17,16,20,3,0.630932567861559,17,40,10,50,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.4696969696969697,0.4444444444444444,0.48576675849403117,0.7520577020731946,0.5151515151515151,0.42424242424242425,17,16,19,14,20,4,0.9028281101365406,23,40,10,50,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.5,0.4406779661016949,0.4940312213039486,0.8733956485490881,0.6060606060606061,0.3939393939393939,20,13,20,13,20,5,0.5476310576423209,41,40,10,50,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
