group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,29.219071023446112,5.477061617178196,2.4349225852871763,0.4564218014315162
Patient,57.69231093007291,3.733321023337451,3.84615406200486,0.24888806822249665
Procedural,6.397280819741472,1.166104160539572,0.7108089799712747,0.12956712894884137
Electrocardiographic,6.691337226739509,1.2131695453368898,3.3456686133697544,0.6065847726684449
