accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,data_percentage,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.3939393939393939,0.4117647058823529,0.4315886134067952,0.71220869659264,0.36363636363636365,0.42424242424242425,12,21,19,14,5,1,0.5749814175532845,16,8,2,10,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.42424242424242425,0.45714285714285713,0.44536271808999084,0.7074744979806727,0.36363636363636365,0.48484848484848486,12,21,17,16,5,2,0.8057406358999073,21,8,2,10,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.42424242424242425,0.5,0.433425160697888,0.7145306196479411,0.2727272727272727,0.5757575757575758,9,24,14,19,5,3,0.8760631665163535,17,8,2,10,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.42424242424242425,0.32142857142857145,0.4517906336088154,1.024395021000556,0.5757575757575758,0.2727272727272727,19,14,24,9,5,4,0.32360934707153755,60,8,2,10,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
0.3939393939393939,0.4444444444444444,0.4315886134067952,0.7153154181164461,0.30303030303030304,0.48484848484848486,10,23,17,16,5,5,0.9276939245398197,16,8,2,10,66,tum,tum,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/tum/test.xlsx
