feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.2220177974096178,0.0701037147355732,84.1892582987983,0.4467954118907513
nyha2,NYHA Class:2,Patient,-0.058544919573683185,0.01615979244396389,4.033372808906026,0.4467954118907513
CABGPRE,CABG,Patient,0.037768594804939715,0.01934945178011263,2.60201610022042,0.4467954118907513
nyha3,NYHA Class:3,Patient,-0.027171279530748382,0.010449114476040088,1.871928441281327,0.4467954118907513
model4,Model Size:29mm,Procedural,0.015715213993889664,0.006529774188020683,1.0826783480216222,0.4467954118907513
QRSADM,QRS,Electrocardiographic,0.01549508129614735,0.009217903613671434,1.067512604454283,0.4467954118907513
model3,Model Size:26mm,Procedural,0.011797713771117223,0.010140652316900957,0.8127874848609471,0.4467954118907513
nyha4,NYHA Class:4,Patient,-0.008137163002961667,0.0026603603782882667,0.5605988057849322,0.4467954118907513
brand2,Brand: Sapien 3,Procedural,0.0072152443232093464,0.0024033407329959685,0.4970844690668569,0.4467954118907513
brand8,Brand: Evolut R,Procedural,0.005844740458482678,0.001580185961516288,0.40266546460427366,0.4467954118907513
ECC_INDEX,Eccentricity Index,Patient,-0.005665713405366724,0.007907424552438945,0.39033163865738396,0.4467954118907513
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.005140545915093752,0.0022360261760080128,0.3541509368849182,0.4467954118907513
PREDILATION,Predilation,Procedural,0.003422509877726487,0.00397069483436442,0.23578917486871948,0.4467954118907513
BMI,BMI,Patient,-0.002990641107790326,0.002363801807076481,0.20603616185989798,0.4467954118907513
model2,Model Size: 23mm,Procedural,-0.002931969129269141,0.0034230494011764554,0.20199403549717865,0.4467954118907513
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.0028808436878265398,0.0037376177256396048,0.19847181756845853,0.4467954118907513
AFPRE,AF,Patient,0.0027436323115598736,0.0021128021391721083,0.18901882594874989,0.4467954118907513
CT_Area_Deri,Area-Derived Diameter,Patient,-0.002174717727688158,0.0023274736261412873,0.14982422751241103,0.4467954118907513
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.0018252717621838888,0.003873046132511326,0.12574962179580504,0.4467954118907513
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0018215607497680253,0.0004811252854149405,0.12549395662996912,0.4467954118907513
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0014103372458880935,0.0014796856673157477,0.09716327121763571,0.4467954118907513
SEX,Sex,Patient,-0.0012152864161205756,0.0019303661633755383,0.08372550891703628,0.4467954118907513
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.0010558128685244305,0.0010128452297986019,0.07273879520561788,0.4467954118907513
PQADM,PQ Interval,Electrocardiographic,-0.0009065256399013788,0.0037459933619646735,0.062453854120553674,0.4467954118907513
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0008341872074957291,0.0002189003606738663,0.05747019595809566,0.4467954118907513
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-0.0007810814514436215,0.0016753639129620658,0.05381154694095274,0.4467954118907513
model7,Model Size:25mm,Procedural,0.0007755749643943765,0.001016184398398769,0.0534321849860855,0.4467954118907513
LVEFPRE,LVEF,Patient,-0.0005914718906538718,0.0015334110673756033,0.04074865348466444,0.4467954118907513
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.000519201200670849,0.0009151825228296064,0.03576966234451037,0.4467954118907513
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.00048155067963029374,0.000959000879909248,0.03317578077610213,0.4467954118907513
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.00044725955203147596,0.0007877224011932632,0.030813340061332222,0.4467954118907513
AGE,Age,Patient,0.0004471500989564614,0.0009836656981091873,0.030805799440218905,0.4467954118907513
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.00040965066820431996,0.002005500683256457,0.028222327032253886,0.4467954118907513
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.00023693849901554876,0.0004133200881377989,0.016323556446423162,0.4467954118907513
CT_ValvScTot,Total Valvular Calcification,Radiomics,-6.484241905262423e-05,0.0007537845648605755,0.004467230491988034,0.4467954118907513
NTPROBNPPRE,NT-proBNP,Patient,-3.070050081984688e-05,0.00011236792479934738,0.002115069354066197,0.4467954118907513
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.4467954118907513
model8,Model Size:27mm,Procedural,0.0,0.0,0.0,0.4467954118907513
