epoch,train_loss,validation_loss
1,0.620208740234375,0.33083094030255455
2,0.6231386959552765,0.3105671299852636
3,0.6364738941192627,0.29596860599811964
4,0.5798617601394653,0.28171540959143593
5,0.5986074805259705,0.272818160564971
6,0.5455408990383148,0.2689581991225322
7,0.5744525790214539,0.26672120666604493
8,0.5875847935676575,0.263813189850283
9,0.5730209946632385,0.2602114006584618
10,0.5571627169847488,0.256331857752413
11,0.5378481596708298,0.2514238935632972
12,0.5202505737543106,0.24486971726122334
13,0.5175851285457611,0.237889505366763
14,0.5250351130962372,0.2314441562469649
15,0.48904383182525635,0.22398049568562395
16,0.5081581473350525,0.21845429448676057
17,0.46801185607910156,0.21576024263810661
18,0.4576416015625,0.2128314356393739
19,0.47541552782058716,0.2122041629778721
20,0.6566724628210068,0.21441662374501452
21,0.766975462436676,0.2192476310685026
22,0.45744606852531433,0.2269247804043293
23,0.40838462114334106,0.23386524958967175
24,0.4353730231523514,0.2380169360065596
25,0.38474640250205994,0.24090746935475058
26,0.40510909259319305,0.24468946014343143
27,0.3930317908525467,0.24778551123833698
28,0.414827361702919,0.24818485023061704
29,0.3716256320476532,0.2499566161883235
30,0.3969745635986328,0.2519806861130739
31,0.38951440155506134,0.2516768603921031
32,0.3703303635120392,0.25248773326619256
33,0.3173615336418152,0.2533748005991908
34,0.3268723636865616,0.25020996964096176
