epoch,train_loss,validation_loss
1,0.7012019157409668,0.5011721124349195
2,0.6718933648533292,0.4976407196137478
3,0.6760330067740546,0.4958477811604703
4,0.6640399628215365,0.4955530528353614
5,0.6617278522915311,0.49585856149164836
6,0.6638371017244127,0.49619356218184624
7,0.6555334395832486,0.49691980541308006
8,0.6509440806176927,0.4979350661203482
9,0.6305284301439921,0.4968686137644435
10,0.616309768623776,0.4958776071114287
11,0.6253763635953268,0.49541994200217626
12,0.5979944401317172,0.4906798653604325
13,0.5795530941751268,0.4853918925073884
14,0.5673716697427962,0.48042812247392686
15,0.5469307286871804,0.48371952951622366
16,0.5047405130333371,0.5017287506271408
17,0.5167631755272547,0.5104309352750281
18,0.4611898246738646,0.5302133719617188
19,0.4574288974205653,0.5351584313913637
20,0.46619492438104415,0.5522688771026005
21,0.40645768120884895,0.5702540321230187
22,0.4027912997537189,0.5271203966306786
23,0.4257787714401881,0.5173682229459261
24,0.37961547325054806,0.5393339942781512
25,0.3141982215974066,0.5234845142998062
26,0.33773679700162673,0.5202454633092409
27,0.38232413741449517,0.5230029916968058
28,0.37809741414255565,0.5247688417785393
29,0.30050479041205513,0.5538460870150455
