epoch,train_loss,validation_loss
1,0.6206713318824768,0.9276939245398197
2,0.611968994140625,0.9300939509123929
3,0.6113100051879883,0.9414388894866909
4,0.5840508937835693,0.9568770033822664
5,0.5780489444732666,0.9759093353589832
6,0.5771021842956543,0.9994083498664995
7,0.5238178372383118,1.0354981422531158
8,0.5367246866226196,1.0731983334561868
9,0.47362133860588074,1.122639434567801
10,0.44403839111328125,1.1873436068591723
11,0.46621596813201904,1.2446843090242357
12,0.38281673192977905,1.3016959336186122
13,0.391933411359787,1.3738937655282089
14,0.38129884004592896,1.4557659804775915
15,0.3784283995628357,1.527567030122657
16,0.29351192712783813,1.6067496275485273
