epoch,train_loss,validation_loss
1,0.6756329337755839,0.6334304097246056
2,0.6380672852198283,0.630932567861559
3,0.6363407373428345,0.6312783749737298
4,0.6221271951993307,0.6315972769105117
5,0.6293485959370931,0.6323901176440889
6,0.5946377515792847,0.6341043606917831
7,0.6089683075745901,0.638058548138962
8,0.5841892063617706,0.6411428891882662
9,0.6426276167233785,0.6436892553346014
10,0.6158299048741659,0.646310384939266
11,0.5934002498785654,0.6461998995881201
12,0.5540848076343536,0.6459284184801795
13,0.5859083930651346,0.645216547298864
14,0.5475144982337952,0.6444462179961296
15,0.4951264560222626,0.6447407826870553
16,0.45428786675135296,0.6457749520295468
17,0.4885838230450948,0.6464495980306857
