feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
brand2,Brand: Sapien 3,Procedural,0.017380381422229262,0.008541907596563088,52.19741559186507,0.7402956840788332
PREDILATION,Predilation,Procedural,-0.006297171451639461,0.01460105515885011,18.91190229542693,0.7402956840788332
DM,Diabetes Mellitus,Patient,0.0014223777457109676,0.0002749843977796179,4.271738376612261,0.7402956840788332
model4,Model Size:29mm,Procedural,0.0013025806756959747,0.00021764310650168445,3.9119593074220584,0.7402956840788332
CABGPRE,CABG,Patient,0.001124276290879811,0.0004399584340349423,3.376468868518481,0.7402956840788332
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0008209199212785734,0.001422955404169775,2.465417602620299,0.7402956840788332
model7,Model Size:25mm,Procedural,-0.0008140059438859649,0.001022960633222152,2.4446532855096756,0.7402956840788332
model2,Model Size: 23mm,Procedural,0.000543832208311179,0.00027117418042589444,1.6332573549366551,0.7402956840788332
model3,Model Size:26mm,Procedural,0.0004813887900887881,0.0004422619099468566,1.4457249312947855,0.7402956840788332
CT_Area_Deri,Area-Derived Diameter,Patient,0.00035920769158110933,0.0004105910277081943,1.0787860580132629,0.7402956840788332
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0003468285080421074,0.00021409508384461723,1.0416084281226536,0.7402956840788332
model8,Model Size:27mm,Procedural,0.0002767798087095708,0.0004603085981110683,0.831235538028678,0.7402956840788332
PQADM,PQ Interval,Electrocardiographic,-0.0002270246031674139,0.00018895684838371175,0.6818088322245703,0.7402956840788332
CT_AnnScTot,Total Annular Calcification,Radiomics,0.00021198648721363345,0.0005535751741645303,0.6366457964378991,0.7402956840788332
brand8,Brand: Evolut R,Procedural,0.00020642578728409245,0.00037945140089995077,0.6199456931344886,0.7402956840788332
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.00018865946487467422,0.00034199941156418085,0.5665892050451424,0.7402956840788332
NTPROBNPPRE,NT-proBNP,Patient,-0.00017296614445616587,6.386970933888789e-05,0.5194584345516077,0.7402956840788332
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.0001498513113720401,0.0001770793823356846,0.45003909791463587,0.7402956840788332
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.00014760985562729535,4.112373915427396e-05,0.44330747366560896,0.7402956840788332
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.0001388873350678166,6.113877394590531e-05,0.4171116716523466,0.7402956840788332
nyha2,NYHA Class:2,Patient,0.00012759081062729827,0.00016599839406747152,0.3831855243118031,0.7402956840788332
CT_ValScLCC,LCC Valvular Calcification,Radiomics,8.110797847822315e-05,6.428456606125392e-05,0.2435865334364361,0.7402956840788332
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,7.766565838764893e-05,4.3983563862414316e-05,0.23324842818990102,0.7402956840788332
QRSADM,QRS,Electrocardiographic,-7.123196519873698e-05,0.0004038738121155752,0.21392651867514914,0.7402956840788332
CT_ValScRCC,RCC Valvular Calcification,Radiomics,7.089374331614717e-05,4.720708280178304e-05,0.21291075798849218,0.7402956840788332
AFPRE,AF,Patient,6.989377643606964e-05,0.0001291889716667581,0.20990761982083667,0.7402956840788332
BMI,BMI,Patient,3.969467433024842e-05,0.00014134599852150346,0.11921253984390172,0.7402956840788332
LVEFPRE,LVEF,Patient,2.722992768309229e-05,5.83063487235745e-05,0.08177794360674596,0.7402956840788332
CT_AnnScLCC,LCC Annular Calcification,Radiomics,2.1364017985847638e-05,0.00013740165879600356,0.06416122284250406,0.7402956840788332
nyha3,NYHA Class:3,Patient,-2.1083632452811864e-05,0.0002195197842402026,0.06331915845747872,0.7402956840788332
SEX,Sex,Patient,-1.8869394492915248e-05,5.461112843537792e-05,0.05666927568423964,0.7402956840788332
CT_AnnMean,Mean Annulus Diameter,Patient,-1.398554294169685e-05,3.7706986740755844e-05,0.042001908903561466,0.7402956840788332
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,1.1587085473196979e-05,0.00043793347543623405,0.03479877116904777,0.7402956840788332
nyha4,NYHA Class:4,Patient,1.1112277402713921e-05,9.3948944210331e-05,0.03337280970253602,0.7402956840788332
AGE,Age,Patient,-8.237637704544553e-06,0.00034499846427161833,0.02473958357492585,0.7402956840788332
ECC_INDEX,Eccentricity Index,Patient,7.909140210693443e-06,9.647943089795509e-05,0.023753027538502957,0.7402956840788332
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,4.779686126465954e-06,0.00024209578787289033,0.014354533256832004,0.7402956840788332
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.7402956840788332
