epoch,train_loss,validation_loss
1,0.9813230137030283,0.9279393718749789
2,0.8480366667111715,0.9234843168794423
3,0.6547734340031942,0.9167933130403998
4,0.6213344037532806,0.91223559180556
5,0.6633215844631195,0.9089874114448572
6,0.6360059479872385,0.9056536208971799
7,0.561607763171196,0.9036640182277269
8,0.5612415174643198,0.9028281101365406
9,0.5487580001354218,0.9032698444445953
10,0.5581965247790018,0.9048161130173693
11,0.5272172192732493,0.9070831305147988
12,0.5360748320817947,0.910762562145426
13,0.5103104958931605,0.916704878175487
14,0.5056779533624649,0.9241983307320474
15,0.5387445837259293,0.9315468895910397
16,0.47252840797106427,0.9396890378867481
17,0.49941445887088776,0.9507821687099742
18,0.46017596622308093,0.9628715389082363
19,0.42637738833824795,0.9774002762206134
20,0.40091460446516675,0.9953174889835852
21,0.4811134884754817,1.014959598794078
22,0.35867753873268765,1.0351996492656887
23,0.37061744431654614,1.056451393005389
