epoch,train_loss,validation_loss
1,0.673776022025517,0.17106674030465868
2,0.6205978947026389,0.17163469509211252
3,0.6220319654260363,0.17166243099573492
4,0.6063277636255536,0.17077899251633472
5,0.5947862097195217,0.16978288533448296
6,0.5736179096358163,0.16910144750828954
7,0.5680676762546811,0.1681120867131063
8,0.5660290505204882,0.16580662348975056
9,0.5056169011763164,0.16288486508563724
10,0.5472765011446816,0.15974764467264727
11,0.5266318555389132,0.1583073301103444
12,0.5584348695618766,0.15734314312305223
13,0.5508645943232945,0.15780172627108957
14,0.5115947680813926,0.15763059757154693
15,0.5419491806200573,0.15861235986676278
16,0.481297424861363,0.16011425226904127
17,0.4695395582488605,0.16023268743703467
18,0.5361330551760537,0.158733697387484
19,0.48716537973710466,0.16314145810056402
20,0.4678338553224291,0.16356948293024925
21,0.4849486265863691,0.15910048951856143
22,0.4962828446711813,0.1569300987899617
23,0.4410725310444832,0.15729939986398153
24,0.4166903155190604,0.15912101548409432
25,0.45536452318940845,0.16099417921419426
26,0.4453783982566425,0.1619016265309235
27,0.438622281487499,0.16492184563064136
28,0.3847890304667609,0.16486188923711367
29,0.40210311114788055,0.16792158471698013
30,0.3713321142630385,0.16496346332304046
31,0.3885749776049384,0.16248529802963277
32,0.3177895172099982,0.1631706024483403
33,0.3171477299183607,0.16359698942645934
34,0.3387435513681599,0.16966424690047005
35,0.5077299028635025,0.16267169486369729
36,0.29418345593980383,0.1552625628443143
37,0.2918224954378924,0.15427466233403447
38,0.2657136766772185,0.15573179942521878
39,0.4489834500210626,0.15778370197262026
40,0.36093957828623907,0.1560991890584322
41,0.34527752122708727,0.1551105910030153
42,0.32185162444199833,0.15434146167674004
43,0.4153147004544735,0.15578301785859183
44,0.3460324912198952,0.15636928504207165
45,0.3390123735048941,0.156703611582131
46,0.29075190850666593,0.1589547367771263
47,0.3035525224570717,0.1613832006656256
48,0.22358513038073266,0.16233826542004015
49,0.2294211746858699,0.16446836582336355
50,0.1749494505347684,0.17114759209038477
51,0.28189602500892114,0.16667647557489668
52,0.1849233545529257,0.1574695595049841
