feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
CT_AnnMean,Mean Annulus Diameter,Patient,-0.05046441323657476,0.032159585997861256,29.023997096318748,2.6919366735079824
model4,Model Size:29mm,Procedural,-0.03178081788558433,0.011926049013171819,18.278353137797076,2.6919366735079824
DM,Diabetes Mellitus,Patient,-0.02749143888625589,0.020106635789289267,15.811368670190312,2.6919366735079824
nyha4,NYHA Class:4,Patient,0.009808772408489475,0.006119529197360604,5.641396850644789,2.6919366735079824
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.005430149054472366,0.003919051088142781,3.123084571512622,2.6919366735079824
brand2,Brand: Sapien 3,Procedural,0.004531907730486129,0.005586574890310586,2.606471934862067,2.6919366735079824
nyha2,NYHA Class:2,Patient,0.004333037706329801,0.00234522331109506,2.4920942450512444,2.6919366735079824
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.004283020758317768,0.0008131257575131398,2.4633276021684174,2.6919366735079824
BMI,BMI,Patient,-0.0034105949176838736,0.0012738494174308174,1.9615624286270816,2.6919366735079824
SEX,Sex,Patient,-0.0032636409084058292,0.0031906216926827382,1.8770436070451615,2.6919366735079824
model3,Model Size:26mm,Procedural,0.002998726054521317,0.004252525473055486,1.7246810319792303,2.6919366735079824
CABGPRE,CABG,Patient,0.0027336960540123023,0.0007845298469177692,1.5722522317244807,2.6919366735079824
LVEFPRE,LVEF,Patient,0.0025956861358516826,0.0027587302203419747,1.4928774960037074,2.6919366735079824
nyha3,NYHA Class:3,Patient,0.002347363230612842,0.0014747795469672296,1.35005757958431,2.6919366735079824
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.002300274503456201,0.006921871931738814,1.3229750675206768,2.6919366735079824
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.0020358525035028665,0.0026507572491879117,1.1708959514340538,2.6919366735079824
AGE,Age,Patient,-0.0020136212819926056,0.0017788299892207698,1.1581099331851823,2.6919366735079824
AFPRE,AF,Patient,0.0017422527142021416,0.0022495353029796557,1.0020355825995657,2.6919366735079824
model8,Model Size:27mm,Procedural,0.0016355352291832048,0.0013704448626387662,0.9406583114363055,2.6919366735079824
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0013843343998307667,0.000904094425963377,0.7961831917606074,2.6919366735079824
QRSADM,QRS,Electrocardiographic,-0.0013012520909204462,0.0003303832438583002,0.7483994063579283,2.6919366735079824
PQADM,PQ Interval,Electrocardiographic,0.0012510270152516156,0.0009028385368575278,0.7195130613698127,2.6919366735079824
model2,Model Size: 23mm,Procedural,-0.0011258994376862398,0.0014539700125962708,0.6475474480790842,2.6919366735079824
model7,Model Size:25mm,Procedural,0.0008438469865014398,0.0007023274787793821,0.4853283911404789,2.6919366735079824
ECC_INDEX,Eccentricity Index,Patient,-0.0008041056678553815,0.0009951497646313548,0.46247165224252035,2.6919366735079824
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.000399957348954505,0.0006084829130886135,0.23003063327591775,2.6919366735079824
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.000320660246221216,0.0009661947166942166,0.18442386343816974,2.6919366735079824
CT_Area_Deri,Area-Derived Diameter,Patient,0.00031074906199970445,0.00020802374668945234,0.17872356567154984,2.6919366735079824
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0002373840604623645,0.0013390965948034406,0.13652857211026725,2.6919366735079824
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.00020969587369581432,0.0004416624392352468,0.12060404627564905,2.6919366735079824
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.00017739454922267585,0.011742742377022634,0.10202633006758371,2.6919366735079824
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.00013517308686923358,0.000434634044302358,0.07774316650430486,2.6919366735079824
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-8.737082164733678e-05,0.0004713936456267584,0.05025027164999106,2.6919366735079824
PREDILATION,Predilation,Procedural,-5.762503227320081e-05,0.0004007858988860516,0.033142340554560966,2.6919366735079824
CT_AnnScTot,Total Annular Calcification,Radiomics,2.406506266661168e-05,0.0004104888866919769,0.013840729816556053,2.6919366735079824
NTPROBNPPRE,NT-proBNP,Patient,0.0,0.0,0.0,2.6919366735079824
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,2.6919366735079824
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,2.6919366735079824
