feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,2.365689951939268,0.14169859101829166,91.3283544082076,0.27045577567266693
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.08313654831181645,0.02336733059965896,3.209517858531094,0.27045577567266693
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.027391461163522625,0.014298422146432864,1.057457707359392,0.27045577567266693
CT_AnnMean,Mean Annulus Diameter,Patient,0.019174733631956143,0.018379172963769876,0.7402478365293513,0.27045577567266693
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.01671206160003861,0.02059875210357222,0.6451754522814602,0.27045577567266693
CT_Area_Deri,Area-Derived Diameter,Patient,0.011815509207268704,0.007970455529985968,0.45614219712532245,0.27045577567266693
model4,Model Size:29mm,Procedural,0.010634647929950836,0.004953435331477829,0.4105546013571583,0.27045577567266693
brand2,Brand: Sapien 3,Procedural,0.01063313101265385,0.006189928657710926,0.41049604019178104,0.27045577567266693
LVEFPRE,LVEF,Patient,-0.00792550125113749,0.004473522652410919,0.3059669702419058,0.27045577567266693
model8,Model Size:27mm,Procedural,0.006949195244764961,0.00400897883252773,0.2682763079944038,0.27045577567266693
model2,Model Size: 23mm,Procedural,0.005333292514908361,0.002954578992554222,0.20589377258203612,0.27045577567266693
brand8,Brand: Evolut R,Procedural,-0.0043981000114653775,0.00272293485038251,0.16979031264878264,0.27045577567266693
AFPRE,AF,Patient,0.0031269101488381247,0.002710163403143771,0.12071554771647468,0.27045577567266693
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.002268217062951228,0.0008267579691100505,0.08756537670126245,0.27045577567266693
BMI,BMI,Patient,0.0019476281631482296,0.0009750761762760746,0.07518892109830216,0.27045577567266693
PQADM,PQ Interval,Electrocardiographic,0.0019148971193087671,0.002668347822411249,0.07392532678431755,0.27045577567266693
PREDILATION,Predilation,Procedural,-0.0018222883563057569,0.0010429426151003544,0.07035013049880627,0.27045577567266693
model7,Model Size:25mm,Procedural,0.0014242194188535228,0.001097891067482724,0.05498252876860729,0.27045577567266693
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.001307174703353986,0.0016291649581703573,0.05046397330448705,0.27045577567266693
QRSADM,QRS,Electrocardiographic,-0.000831592823851024,0.000539130301724863,0.03210395516019768,0.27045577567266693
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0007221130784978546,0.0009666167895141652,0.027877448226802527,0.27045577567266693
CABGPRE,CABG,Patient,0.0006815047318154077,0.0008325936212706176,0.026309747660333248,0.27045577567266693
nyha3,NYHA Class:3,Patient,0.0005975863423843375,0.0005149908304996081,0.023070046529995298,0.27045577567266693
ECC_INDEX,Eccentricity Index,Patient,-0.0005261845559360933,0.0001763929137365811,0.020313553586877878,0.27045577567266693
nyha2,NYHA Class:2,Patient,-0.0005082451446075331,0.0003148466336868668,0.019620995834605096,0.27045577567266693
nyha4,NYHA Class:4,Patient,0.0004155025357811426,0.00126977415711853,0.016040632380512107,0.27045577567266693
model3,Model Size:26mm,Procedural,-0.00036682911152928764,0.0012105531417834243,0.014161576447298853,0.27045577567266693
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.00034543284523520513,0.000945188637306088,0.013335565503000553,0.27045577567266693
CT_AnnScTot,Total Annular Calcification,Radiomics,0.00026830052854103225,0.0004063278015630648,0.010357843274609244,0.27045577567266693
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.00026514528192396193,0.00017003433055413791,0.010236033786830476,0.27045577567266693
NTPROBNPPRE,NT-proBNP,Patient,0.0002572116652535206,0.00037899759290551625,0.009929753517760148,0.27045577567266693
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0002541970126486492,0.0002652234873102767,0.009813371714942063,0.27045577567266693
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.0002519838146356035,0.0017378400751320488,0.009727930369449902,0.27045577567266693
SEX,Sex,Patient,0.00024016811064848654,0.0006460270041374657,0.009271780652774946,0.27045577567266693
AGE,Age,Patient,0.00011294340306280403,0.0006583586673632989,0.0043602227479273715,0.27045577567266693
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,4.1268686448991954e-05,0.00028388444040386716,0.001593193232648726,0.27045577567266693
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-2.1009493925372436e-05,0.0002292213276011099,0.0008110794508725026,0.27045577567266693
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.27045577567266693
