epoch,train_loss,validation_loss
1,0.7732707113027573,0.3808613594834534
2,0.7410344481468201,0.384892122341629
3,0.7337986156344414,0.38880085720150215
4,0.6454001739621162,0.39309134904045917
5,0.5915746465325356,0.39747672731121303
6,0.5613746605813503,0.40119668985639434
7,0.49365920946002007,0.4045306775825842
8,0.4831536337733269,0.40709330337942384
9,0.4642080068588257,0.4098888706896338
10,0.40879463218152523,0.412995438733107
11,0.43777575716376305,0.41983291414683205
12,0.4027605876326561,0.4283332564202102
13,0.41060893796384335,0.4300819064872509
14,0.36330113373696804,0.4278826703968482
15,0.34277263563126326,0.4243345838899728
16,0.3104553292505443,0.42191175334199577
